case_id,source,category,gold_nct,selected_doc,backbone,decision,parse_ok,latency_sec,answer_chars,missing_facts_n,unresolved_reqs_n,cross_trial_leak_n,gen_snippet
case_paraphrase_021,paraphrase_trec2021,explanation_request,,NCT00921609,Qwen/Qwen2.5-3B-Instruct,parse_fail,False,12.496,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""This study is focused on treating acromegaly, a condition where the pituitary gland produces too much growth hormone. Your case involves elevated testostero"
case_trec2021_026,trec2021,possible_match_insufficient_evidence,NCT00370344,NCT04030741,Qwen/Qwen2.5-3B-Instruct,possible_match_insufficient_evidence,True,10.651,378,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you do not seem to meet the eligibility criteria for this clinical trial. You have abdominal pain, nausea, and vomiting, "
case_trec2022_033,trec2022,possible_match_insufficient_evidence,,NCT03985540,Qwen/Qwen2.5-3B-Instruct,unlikely_match,True,7.754,311,2,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you do not seem to be eligible for this clinical trial. You mentioned having Marfan syndrome, but the eligibility criteria specifically state t"
case_paraphrase_023,paraphrase_trec2021,risk_request,,NCT02629549,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,25.31,172,4,4,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you may be eligible for the clinical trial, but there are some unresolved requirements and missing details that need "
case_02,handcrafted,possible_match_insufficient_evidence,,NCT01482130,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,13.63,146,1,1,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've provided, you may be eligible for the study, but there are some unresolved requirements that need to be confirmed."",   ""supp"
case_paraphrase_002,paraphrase_trec2021,participation_request,,NCT03902262,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,11.073,83,0,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you may not be eligible for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"": [],   ""unresolved_study_requirem"
case_trec2021_035,trec2021,possible_match_insufficient_evidence,NCT00071786,NCT04698525,Qwen/Qwen2.5-7B-Instruct,parse_fail,False,26.707,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for the clinical trial, but we need more details to make a final determination."","
case_trec2021_018,trec2021,possible_match_insufficient_evidence,NCT00159406,NCT04529369,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,24.5,168,5,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be eligible for the clinical trial, but there are some unresolved requirements and missing details that need to b"
case_paraphrase_019,paraphrase_trec2022,cannot_determine,,NCT04530149,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,18.241,192,2,3,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, it seems unlikely that you would qualify for this clinical trial. However, we recommend checking with your healthcare provider for a detail"
case_trec2021_050,trec2021,possible_match_insufficient_evidence,NCT00026923,NCT04821167,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,26.043,138,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be eligible for the clinical trial, but further details are needed to confirm your eligibility."",   ""supported_pa"
case_trec2021_042,trec2021,possible_match_insufficient_evidence,NCT00015613,NCT02411916,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,23.944,168,4,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be eligible for the clinical trial, but there are some unresolved requirements and missing details that need to b"
case_08,handcrafted,explanation_request,,NCT01737242,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,20.102,150,2,3,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Some parts of joining this study are still unclear based on the available information. Please provide more details so we can clarify your eligibility."",   """
case_paraphrase_010,paraphrase_trec2021,consent_understanding,,NCT02855892,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,24.28,226,7,5,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, it seems unlikely that you would be eligible for this clinical trial. However, the study team will need to review your full medical history"
case_trec2022_014,trec2022,possible_match_insufficient_evidence,,NCT04326582,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,19.989,141,4,3,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've provided, you might be eligible for the clinical trial, but we need more details to confirm your eligibility."",   ""supported"
case_trec2022_026,trec2022,possible_match_insufficient_evidence,,NCT01847690,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,21.748,138,2,3,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be eligible for the clinical trial, but further details are needed to confirm your eligibility."",   ""supported_pa"
case_trec2022_007,trec2022,possible_match_insufficient_evidence,,NCT04059185,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,17.824,108,2,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, it seems unlikely that you would be eligible for this clinical trial."",   ""supported_patient_facts"": [""child's age (3 years old)"", ""short s"
case_paraphrase_033,paraphrase_trec2021,risk_request,,NCT01634113,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,16.508,256,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you do not meet the eligibility criteria for this clinical trial. The trial is specifically for patients aged 1 to 5 years old with persistent "
case_trec2022_048,trec2022,possible_match_insufficient_evidence,,NCT03003533,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,25.475,166,5,3,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be eligible for the clinical trial, but there are some unresolved requirements and missing facts that need to be "
case_trec2022_047,trec2022,possible_match_insufficient_evidence,,NCT03529955,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,14.443,108,2,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, it seems unlikely that you would be eligible for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"": [""Diagn"
case_trec2022_004,trec2022,possible_match_insufficient_evidence,,NCT00726492,Qwen/Qwen2.5-7B-Instruct,parse_fail,False,26.567,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be eligible for the clinical trial, but we need more details to confirm your eligibility."",   ""supported_patient_"
case_paraphrase_026,paraphrase_trec2021,explanation_request,,NCT03829631,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,12.654,180,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""This clinical trial is focused on people with benign low back pain presenting to the Emergency Department. Your condition does not align with the inclusion criteria for this stud"
case_trec2022_018,trec2022,possible_match_insufficient_evidence,,NCT02346825,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,15.87,110,0,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you do not appear to meet the eligibility criteria for this clinical trial."",   ""supported_patient_facts"": [""The patient is a 2-year-old boy"", "
case_trec2022_030,trec2022,possible_match_insufficient_evidence,,NCT04146649,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,25.246,132,6,1,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be eligible for the clinical trial, but we need more details to confirm your eligibility."",   ""supported_patient_"
case_trec2021_056,trec2021,possible_match_insufficient_evidence,NCT00001981,NCT02952885,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,20.962,168,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be eligible for the clinical trial, but there are some unresolved requirements and missing details that need to b"
case_trec2021_057,trec2021,possible_match_insufficient_evidence,NCT00124033,NCT04750044,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,20.757,83,5,3,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you may not be eligible for this clinical trial."",   ""supported_patient_facts"": [""41 years old"", ""Obese"", ""Abdominal pain and vomiting"", ""Leuko"
case_trec2022_013,trec2022,possible_match_insufficient_evidence,,NCT02414295,Qwen/Qwen2.5-7B-Instruct,likely_match_|_possible_match_insufficient_evidence,True,16.657,120,1,2,0,"{   ""decision"": ""likely_match | possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be eligible for the clinical trial, but further details need to be confirmed."",   ""supported_patie"
case_trec2021_058,trec2021,possible_match_insufficient_evidence,NCT00124722,NCT03902262,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,12.567,83,0,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you may not be eligible for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"": [],   ""unresolved_study_requirem"
case_trec2021_009,trec2021,possible_match_insufficient_evidence,NCT00013845,NCT02899611,Qwen/Qwen2.5-7B-Instruct,parse_fail,False,26.6,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be eligible for the clinical trial, but there are some unresolved requirements and missing facts that need to be "
case_paraphrase_017,paraphrase_trec2022,participation_request,,NCT04530149,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,17.893,108,0,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, it seems unlikely that you would be eligible for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"": [],   """
case_09,handcrafted,participation_request,,NCT01645904,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,21.518,314,1,3,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""If you join this study, you will be assigned to one of three groups based on when you join. You will participate in a focus group or use the My Family Garde"
case_trec2022_023,trec2022,possible_match_insufficient_evidence,,NCT03529955,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,13.881,114,0,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you do not seem to meet the primary inclusion criteria for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"": ["
case_trec2021_049,trec2021,possible_match_insufficient_evidence,NCT00001253,NCT01944475,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,13.254,108,0,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you do not seem to meet the eligibility criteria for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"": [],   """
case_trec2022_006,trec2022,possible_match_insufficient_evidence,,NCT04233359,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,18.772,132,5,1,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be eligible for the clinical trial, but we need more details to confirm your eligibility."",   ""supported_patient_"
case_trec2022_021,trec2022,possible_match_insufficient_evidence,,NCT04671472,Qwen/Qwen2.5-7B-Instruct,parse_fail,False,26.465,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be eligible for the clinical trial, but we need more details to make a final determination."",   ""supported_patien"
case_paraphrase_035,paraphrase_trec2021,consent_understanding,,NCT04322422,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,19.038,201,2,3,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, it seems unlikely that you would be eligible for this clinical trial. However, the study team will need to confirm several details before m"
case_trec2021_048,trec2021,possible_match_insufficient_evidence,NCT00750139,NCT02411734,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,12.464,103,0,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, you do not seem to be eligible for this specific clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"": [],   ""unres"
case_paraphrase_009,paraphrase_trec2021,cannot_determine,,NCT02855892,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,21.199,185,0,3,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, it seems unlikely that you would qualify for this clinical trial. However, please consult with your healthcare provider for a thorough asse"
case_11,handcrafted,risk_request,,NCT02830828,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,21.623,331,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""There are some potential risks and burdens associated with participating in this study, such as the need to attend multiple follow-up appointments and the p"
case_paraphrase_016,paraphrase_trec2022,explanation_request,,NCT03876652,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,19.761,433,0,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, your medical history and current symptoms do not align with the primary inclusion criteria for the clinical trial described. The trial focuses "
case_trec2022_050,trec2022,possible_match_insufficient_evidence,,NCT01921972,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,20.835,174,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your situation matches some of the inclusion criteria, but there are unresolved requirements and missing information that need to be addressed before determ"
case_trec2021_053,trec2021,possible_match_insufficient_evidence,NCT00395538,NCT02802449,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,21.37,153,3,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, there are some aspects that align with the study criteria, but we need more details to determine your eligibility."", "
case_paraphrase_018,paraphrase_trec2022,risk_request,,NCT04530149,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,19.032,204,0,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, it seems unlikely that you would be eligible for this clinical trial. However, we recommend discussing your specific case with the study te"
case_trec2021_034,trec2021,possible_match_insufficient_evidence,NCT00009659,NCT03529955,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,15.909,163,3,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, it seems unlikely that you would be eligible for this clinical trial. However, further details might change this assessment."",   ""supported"
case_trec2022_041,trec2022,possible_match_insufficient_evidence,,NCT00802698,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,15.034,114,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you do not seem to meet the primary inclusion criteria for this clinical trial."",   ""supported_patient_facing_answer"": """",   ""supported_patient"
case_trec2021_028,trec2021,possible_match_insufficient_evidence,NCT00000568,NCT04342520,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,15.289,110,0,3,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you do not appear to meet the eligibility criteria for this clinical trial."",   ""supported_patient_facts"": [""60-year-old male"", ""COPD diagnosis"
case_paraphrase_007,paraphrase_trec2021,participation_request,,NCT02855892,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,23.574,163,7,5,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, it seems unlikely that you would be eligible for this clinical trial. However, further details might change this assessment."",   ""supported"
case_07,handcrafted,explanation_request,,NCT04660656,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,19.788,344,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""This study is about finding out if a specific test called the 5R-STS can help predict how well back surgery will work for people with certain types of back "
case_trec2021_019,trec2021,possible_match_insufficient_evidence,NCT00000531,NCT00487279,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,19.088,132,2,1,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be eligible for the clinical trial, but we need more details to confirm your eligibility."",   ""supported_patient_"
case_trec2022_012,trec2022,possible_match_insufficient_evidence,,NCT00188890,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,21.22,132,2,1,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be eligible for the clinical trial, but we need more details to confirm your eligibility."",   ""supported_patient_"
case_15,handcrafted,cannot_determine,,NCT00738998,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,18.445,253,1,3,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for this study, but we need more details to confirm. Please provide more informat"
case_paraphrase_012,paraphrase_trec2022,participation_request,,NCT01207765,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,13.633,127,0,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, it does not seem like you meet the primary eligibility criteria for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_pati"
case_10,handcrafted,participation_request,,NCT02432339,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,24.635,261,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""The study involves several visits and testing periods over approximately 3 weeks. You will need to attend a screening visit, followed by two testing weeks. "
case_trec2022_008,trec2022,possible_match_insufficient_evidence,,NCT03197922,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,23.15,141,4,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your situation matches some aspects of the study criteria, but there are unresolved requirements and missing facts that need to be confirmed."",   ""supported"
case_paraphrase_025,paraphrase_trec2021,consent_understanding,,NCT02629549,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,22.762,155,3,3,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""The study team will need to confirm your eligibility based on several factors including your medical history, current condition, and specific test results."""
case_paraphrase_006,paraphrase_trec2021,explanation_request,,NCT02855892,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,19.482,205,0,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems unlikely that you would be eligible for this clinical trial. However, we recommend discussing your specific situation with the study t"
case_trec2022_032,trec2022,possible_match_insufficient_evidence,,NCT03570359,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,19.323,83,7,5,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you may not be eligible for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"": [""Age"", ""COPD diagnosis"", ""FEV1 "
case_trec2022_024,trec2022,possible_match_insufficient_evidence,,NCT00135811,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,19.899,106,5,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you do not seem to meet the inclusion criteria for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"": [""Age (wi"
case_paraphrase_034,paraphrase_trec2021,cannot_determine,,NCT01634113,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,14.466,194,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, it does not seem like you would qualify for this clinical trial. However, we recommend checking with your healthcare provider for more deta"
case_trec2021_047,trec2021,possible_match_insufficient_evidence,NCT00004727,NCT02651272,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,13.897,112,0,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, you do not appear to meet the inclusion criteria for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"": [],"
case_trec2021_061,trec2021,possible_match_insufficient_evidence,NCT00005635,NCT02750826,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,20.796,99,3,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your situation matches some key criteria, but we need more information to confirm your eligibility."",   ""supported_patient_facts"": [     ""Postmenopausal sta"
case_trec2022_016,trec2022,possible_match_insufficient_evidence,,NCT04480190,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,13.88,108,0,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you do not seem to meet the eligibility criteria for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"": [],   """
case_trec2021_073,trec2021,possible_match_insufficient_evidence,NCT00966719,NCT02471573,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,15.542,110,0,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you do not appear to meet the eligibility criteria for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"": [],  "
case_trec2022_027,trec2022,possible_match_insufficient_evidence,,NCT01518192,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,14.739,83,0,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you may not be eligible for this clinical trial."",   ""supported_patient_facts"": [""31-year-old woman"", ""diagnosed with Lyme disease"", ""erythema "
case_trec2021_013,trec2021,possible_match_insufficient_evidence,NCT00005985,NCT02591901,Qwen/Qwen2.5-7B-Instruct,parse_fail,False,26.585,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you may be eligible for the clinical trial, but we need more details to confirm your eligibility."",   ""supported_pati"
case_trec2022_020,trec2022,possible_match_insufficient_evidence,,NCT03835351,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,17.161,132,2,1,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be eligible for the clinical trial, but we need more details to confirm your eligibility."",   ""supported_patient_"
case_paraphrase_032,paraphrase_trec2021,participation_request,,NCT01634113,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,15.535,100,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you do not meet the eligibility criteria for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"": [],   ""unresolv"
case_paraphrase_027,paraphrase_trec2021,participation_request,,NCT03829631,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,17.313,87,2,3,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, you may not be eligible for this clinical trial."",   ""supported_patient_facts"": [""62-year-old male"", ""African-American"", ""History of hypert"
case_paraphrase_001,paraphrase_trec2021,explanation_request,,NCT00413855,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,14.662,264,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems unlikely that you would be eligible for this clinical trial. The trial focuses on patients with chronic or recurrent right lower abdom"
case_trec2022_003,trec2022,possible_match_insufficient_evidence,,NCT00689182,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,21.701,149,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems that you might be eligible for the clinical trial, but we need more details to make a final decision."",   ""s"
case_paraphrase_031,paraphrase_trec2021,explanation_request,,NCT04322422,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,17.574,506,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""This clinical trial is focused on understanding and treating a specific type of asthma called chest tightness variant asthma (CTVA). The trial aims to compare the effectiveness o"
case_paraphrase_003,paraphrase_trec2021,risk_request,,NCT00413855,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,21.543,172,4,4,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, it seems unlikely that you would be eligible for this particular clinical trial. However, further details may change this assessment."",   """
case_paraphrase_008,paraphrase_trec2021,risk_request,,NCT02855892,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,20.712,226,1,5,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, it seems unlikely that you would be eligible for this clinical trial. However, further details and a thorough assessment by the study team "
case_paraphrase_022,paraphrase_trec2021,participation_request,,NCT00921609,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,20.408,141,3,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you may be eligible for the study, but we need to confirm some details before making a final decision."",   ""supported"
case_trec2022_009,trec2022,possible_match_insufficient_evidence,,NCT04793035,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,23.984,138,3,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you might be eligible for the clinical trial, but we need more details to confirm your eligibility."",   ""supported_pa"
case_trec2021_031,trec2021,possible_match_insufficient_evidence,NCT00002536,NCT00443313,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,18.84,83,0,4,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you may not be eligible for this clinical trial."",   ""supported_patient_facts"": [""37-year-old woman"", ""cervical cancer stage 1B"", ""positive for"
case_03,handcrafted,likely_mismatch_or_unlikely_match,,NCT00865358,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,17.691,147,3,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your back pain and low bone density might make you a potential candidate for the study, but there are some uncertainties that need to be clarified."",   ""sup"
case_trec2022_037,trec2022,possible_match_insufficient_evidence,,NCT01419535,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,20.836,136,3,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your situation shows some characteristics that might fit the study criteria, but we need more information to determine your eligibility."",   ""supported_pati"
case_trec2021_001,trec2021,possible_match_insufficient_evidence,NCT00002814,NCT01051557,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,15.746,108,0,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you do not seem to meet the eligibility criteria for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"": [],   """
case_06,handcrafted,possible_match_insufficient_evidence,,NCT02984384,Qwen/Qwen2.5-7B-Instruct,parse_fail,False,26.112,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for the study, but we need to confirm a few details."",   ""supported_patient_facts"
case_trec2021_015,trec2021,possible_match_insufficient_evidence,NCT00003049,NCT03358576,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,22.389,134,3,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be eligible for the clinical trial, but we need more details to make a final determination."",   ""supported_patien"
