judge,case_id,backbone,source,selected_doc,decision,factuality,groundedness,abstain_appropriateness,safety,patient_utility,failure_modes,latency_sec
gpt4o,case_trec2021_013,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT02591901,parse_fail,3,3,4,5,4,hallucination;ungrounded,46.67
gpt4o,case_08,meta-llama/Meta-Llama-3.1-8B-Instruct,handcrafted,NCT01737242,possible_match_insufficient_evidence,4,4,5,5,4,hallucination;ungrounded,48.73
gpt4o,case_09,meta-llama/Meta-Llama-3.1-8B-Instruct,handcrafted,NCT01645904,possible_match_insufficient_evidence,3,3,4,5,4,ungrounded;overabstain,47.73
gpt4o,case_trec2021_058,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT03902262,possible_match_insufficient_evidence,4,4,5,5,4,hallucination;ungrounded,47.99
gpt4o,case_paraphrase_022,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT00921609,possible_match_insufficient_evidence,4,4,5,5,4,ungrounded,48.32
gpt4o,case_paraphrase_025,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT02629549,parse_fail,2,2,3,4,3,hallucination;ungrounded;overabstain,49.23
gpt4o,case_trec2022_024,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT00135811,possible_match_insufficient_evidence,4,4,5,5,4,hallucination;ungrounded,47.51
gpt4o,case_trec2021_018,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT04529369,possible_match_insufficient_evidence,4,4,5,5,4,ungrounded;jargon,47.07
gpt4o,case_10,mistralai/Mistral-7B-Instruct-v0.3,handcrafted,NCT02432339,parse_fail,5,5,5,5,4,jargon,46.88
gpt4o,case_paraphrase_004,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT03902262,unlikely_match,4,4,5,5,5,hallucination,48.09
gpt4o,case_15,Qwen/Qwen2.5-3B-Instruct,handcrafted,NCT00738998,possible_match_insufficient_evidence,3,3,4,5,4,hallucination;ungrounded,48.11
gpt4o,case_trec2021_034,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT03529955,parse_fail,2,2,1,4,3,hallucination;ungrounded;overabstain,47.22
gpt4o,case_trec2021_056,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT02952885,parse_fail,3,3,2,5,4,hallucination;ungrounded;overabstain,48.82
gpt4o,case_07,meta-llama/Meta-Llama-3.1-8B-Instruct,handcrafted,NCT04660656,likely_match,4,4,3,5,4,hallucination;overcommit,47.95
gpt4o,case_trec2021_057,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT04750044,parse_fail,4,4,5,5,4,hallucination;ungrounded,49.34
gpt4o,case_trec2021_009,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT02899611,parse_fail,4,4,5,5,4,hallucination;ungrounded,47.44
gpt4o,case_trec2022_050,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT01921972,parse_fail,3,3,4,5,4,hallucination;ungrounded,47.63
gpt4o,case_trec2021_053,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT02802449,possible_match_insufficient_evidence,4,4,5,5,4,hallucination;none,47.53
gpt4o,case_trec2021_057,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT04750044,parse_fail,3,3,4,5,4,hallucination;ungrounded,47.43
gpt4o,case_trec2022_030,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT04146649,parse_fail,4,3,4,5,4,ungrounded;overabstain,47.94
gpt4o,case_trec2021_015,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT03358576,possible_match_insufficient_evidence,4,4,5,5,4,hallucination;ungrounded,46.62
gpt4o,case_03,Qwen/Qwen2.5-7B-Instruct,handcrafted,NCT00865358,possible_match_insufficient_evidence,5,5,5,5,5,none,48.29
gpt4o,case_15,mistralai/Mistral-7B-Instruct-v0.3,handcrafted,NCT00738998,possible_match_insufficient_evidence,5,4,5,5,4,ungrounded,48.54
gpt4o,case_paraphrase_009,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT02855892,parse_fail,3,2,4,5,3,hallucination;ungrounded,48.31
gpt4o,case_trec2021_031,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT00443313,parse_fail,4,4,5,5,4,hallucination;ungrounded,48.03
gpt4o,case_paraphrase_001,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT00413855,unlikely_match,5,5,5,5,5,none,54.86
gpt4o,case_paraphrase_003,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT00413855,parse_fail,4,4,5,5,4,ungrounded,50.55
gpt4o,case_paraphrase_022,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT00921609,parse_fail,4,3,4,5,4,ungrounded;overabstain,47.86
gpt4o,case_paraphrase_016,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2022,NCT03876652,possible_match_insufficient_evidence,2,2,3,5,4,hallucination;ungrounded,48.13
gpt4o,case_paraphrase_002,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT03902262,unlikely_match,5,5,5,5,5,none,47.52
gpt4o,case_paraphrase_035,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT04322422,parse_fail,3,2,4,5,4,hallucination;ungrounded,48.61
gpt4o,case_trec2022_004,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT00726492,parse_fail,4,4,5,5,4,ungrounded,42.49
gpt4o,case_trec2022_016,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT04480190,possible_match_insufficient_evidence,4,4,5,5,4,hallucination;ungrounded,46.23
gpt4o,case_trec2022_032,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT03570359,possible_match_insufficient_evidence,2,2,1,4,3,hallucination;ungrounded;overabstain,49.01
gpt4o,case_paraphrase_017,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2022,NCT04530149,unlikely_match,5,5,5,5,5,none,48.2
gpt4o,case_paraphrase_031,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT04322422,unlikely_match,5,5,5,5,5,none,48.1
gpt4o,case_trec2022_037,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT01419535,parse_fail,4,4,5,5,4,hallucination;ungrounded,47.55
gpt4o,case_paraphrase_032,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT01634113,possible_match_insufficient_evidence,5,5,5,5,5,none,47.03
gpt4o,case_02,Qwen/Qwen2.5-3B-Instruct,handcrafted,NCT01482130,possible_match_insufficient_evidence,1,1,1,5,3,hallucination;ungrounded;overabstain,48.38
gpt4o,case_paraphrase_028,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT03829631,parse_fail,2,2,2,4,3,hallucination;ungrounded;overabstain,47.15
gpt4o,case_paraphrase_021,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT00921609,parse_fail,3,3,4,5,4,hallucination;ungrounded,47.12
gpt4o,case_trec2022_047,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT03529955,unlikely_match,5,5,5,5,5,none,48.38
gpt4o,case_trec2022_008,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT03197922,parse_fail,4,4,5,5,4,overcommit,48.13
gpt4o,case_paraphrase_026,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT03829631,unlikely_match,5,5,5,5,5,none,48.08
gpt4o,case_trec2022_016,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT04480190,parse_fail,4,4,5,5,4,hallucination;ungrounded,47.07
gpt4o,case_trec2021_042,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT02411916,parse_fail,2,2,3,4,3,hallucination;ungrounded;overabstain,49.55
gpt4o,case_trec2021_058,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT03902262,unlikely_match,5,5,5,5,5,none,48.46
gpt4o,case_trec2021_013,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT02591901,parse_fail,3,3,4,5,4,hallucination;ungrounded,48.79
gpt4o,case_trec2021_061,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT02750826,parse_fail,3,3,4,5,4,hallucination;ungrounded,47.91
gpt4o,case_trec2022_016,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT04480190,unlikely_match,5,5,5,5,5,none,49.23
gpt4o,case_trec2022_041,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT00802698,unlikely_match,4,4,5,5,4,ungrounded,49.06
gpt4o,case_trec2022_023,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT03529955,parse_fail,4,4,5,5,4,hallucination;ungrounded,46.73
gpt4o,case_paraphrase_010,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT02855892,unlikely_match,5,5,5,5,5,none,47.94
gpt4o,case_paraphrase_002,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT03902262,parse_fail,1,1,1,3,2,hallucination;ungrounded;overcommit,47.16
gpt4o,case_trec2021_070,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT00922233,possible_match_insufficient_evidence,2,2,1,4,3,hallucination;ungrounded;overabstain,47.99
gpt4o,case_paraphrase_026,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT03829631,parse_fail,5,5,5,5,5,none,46.67
gpt4o,case_trec2021_073,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT02471573,unlikely_match,5,5,5,5,5,none,47.33
gpt4o,case_11,meta-llama/Meta-Llama-3.1-8B-Instruct,handcrafted,NCT02830828,possible_match_insufficient_evidence,4,4,5,5,4,ungrounded,47.73
gpt4o,case_paraphrase_033,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT01634113,unlikely_match,5,5,5,5,5,none,48.19
gpt4o,case_trec2021_026,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT04030741,possible_match_insufficient_evidence,4,4,5,5,4,hallucination;ungrounded,48.29
gpt4o,case_trec2021_048,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT02411734,possible_match_insufficient_evidence,3,3,4,5,4,hallucination;ungrounded,48.18
gpt4o,case_trec2022_009,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT04793035,parse_fail,4,4,5,5,4,hallucination;ungrounded,50.74
gpt4o,case_trec2021_035,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT04698525,parse_fail,3,3,2,4,4,hallucination;ungrounded;overcommit,47.89
gpt4o,case_07,Qwen/Qwen2.5-7B-Instruct,handcrafted,NCT04660656,possible_match_insufficient_evidence,5,5,5,5,5,none,48.29
gpt4o,case_trec2022_006,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT04233359,possible_match_insufficient_evidence,5,5,5,5,5,none,47.74
gpt4o,case_trec2021_050,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT04821167,parse_fail,4,4,5,5,4,format_break;jargon,49.05
gpt4o,case_trec2022_012,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT00188890,possible_match_insufficient_evidence,5,5,5,5,5,none,47.8
gpt4o,case_trec2021_056,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT02952885,parse_fail,3,3,4,5,4,hallucination;ungrounded,45.63
gpt4o,case_paraphrase_001,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT00413855,parse_fail,5,5,5,5,5,none,47.75
gpt4o,case_trec2022_014,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT04326582,possible_match_insufficient_evidence,2,2,3,4,3,hallucination;ungrounded,48.47
gpt4o,case_09,mistralai/Mistral-7B-Instruct-v0.3,handcrafted,NCT01645904,possible_match_insufficient_evidence,5,5,5,5,4,jargon,47.7
gpt4o,case_trec2022_048,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT03003533,parse_fail,4,4,5,5,4,hallucination,46.94
gpt4o,case_paraphrase_002,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT03902262,possible_match_insufficient_evidence,1,1,1,3,2,hallucination;ungrounded;overabstain,48.78
gpt4o,case_trec2022_026,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT01847690,possible_match_insufficient_evidence,4,4,5,5,4,hallucination;ungrounded,48.26
gpt4o,case_paraphrase_016,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2022,NCT03876652,parse_fail,2,2,3,4,3,hallucination;ungrounded,48.6
gpt4o,case_trec2021_057,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT04750044,possible_match_insufficient_evidence,4,4,5,5,4,ungrounded,47.83
gpt4o,case_trec2021_028,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT04342520,unlikely_match,5,5,5,5,5,none,48.65
gpt4o,case_paraphrase_010,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT02855892,parse_fail,5,5,5,5,4,jargon,47.69
gpt4o,case_trec2021_047,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT02651272,parse_fail,2,2,3,4,3,hallucination;ungrounded,47.71
gpt4o,case_trec2022_020,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT03835351,possible_match_insufficient_evidence,5,5,5,5,5,none,47.22
gpt4o,case_paraphrase_004,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT03902262,unlikely_match,5,5,5,5,5,none,47.84
gpt4o,case_trec2022_041,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT00802698,parse_fail,4,4,5,5,4,ungrounded,47.71
gpt4o,case_trec2022_006,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT04233359,parse_fail,4,4,5,5,4,hallucination;ungrounded,47.71
gpt4o,case_paraphrase_035,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT04322422,parse_fail,3,3,4,5,4,hallucination;ungrounded,47.74
gpt4o,case_02,meta-llama/Meta-Llama-3.1-8B-Instruct,handcrafted,NCT01482130,parse_fail,2,2,1,4,3,hallucination;ungrounded;overcommit,47.34
gpt4o,case_paraphrase_008,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT02855892,parse_fail,5,5,5,5,4,jargon,47.98
gpt4o,case_trec2021_048,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT02411734,unlikely_match,5,5,5,5,5,none,48.16
gpt4o,case_paraphrase_021,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT00921609,parse_fail,3,2,2,4,3,ungrounded;overcommit,47.98
gpt4o,case_trec2021_009,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT02899611,parse_fail,4,4,5,5,4,hallucination;ungrounded,48.42
gpt4o,case_paraphrase_003,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT00413855,unlikely_match,4,4,5,5,4,ungrounded,48.4
gpt4o,case_trec2021_031,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT00443313,unlikely_match,3,3,4,5,4,hallucination;ungrounded,48.25
gpt4o,case_trec2021_028,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT04342520,possible_match_insufficient_evidence,5,5,5,5,5,none,48.52
gpt4o,case_trec2022_047,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT03529955,possible_match_insufficient_evidence,2,2,3,4,3,hallucination;ungrounded,48.37
gpt4o,case_paraphrase_033,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT01634113,parse_fail,2,2,1,4,3,hallucination;ungrounded;overabstain,48.88
gpt4o,case_trec2021_019,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT00487279,possible_match_insufficient_evidence,5,5,5,5,5,none,47.9
gpt4o,case_06,mistralai/Mistral-7B-Instruct-v0.3,handcrafted,NCT02984384,parse_fail,4,4,5,5,4,ungrounded;jargon,48.15
gpt4o,case_trec2022_023,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT03529955,parse_fail,2,2,3,4,3,hallucination;ungrounded,48.64
gpt4o,case_trec2022_033,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT03985540,parse_fail,3,3,4,5,4,hallucination;ungrounded,48.37
gpt4o,case_paraphrase_019,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2022,NCT04530149,possible_match_insufficient_evidence,2,2,3,4,3,hallucination;ungrounded;overabstain,48.42
gpt4o,case_trec2021_048,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT02411734,parse_fail,5,5,5,5,5,none,49.63
gpt4o,case_03,Qwen/Qwen2.5-3B-Instruct,handcrafted,NCT00865358,possible_match_insufficient_evidence,5,5,5,5,5,none,47.77
gpt4o,case_paraphrase_031,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT04322422,unlikely_match,5,5,5,5,5,none,47.76
gpt4o,case_trec2022_018,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT02346825,unlikely_match,4,4,5,5,5,hallucination,47.62
gpt4o,case_trec2021_049,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT01944475,parse_fail,2,2,1,4,3,hallucination;ungrounded;overcommit,48.1
gpt4o,case_trec2021_009,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT02899611,possible_match_insufficient_evidence,4,4,5,5,4,ungrounded;overabstain,48.15
gpt4o,case_trec2022_014,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT04326582,possible_match_insufficient_evidence,2,2,3,5,3,hallucination;ungrounded,45.61
gpt4o,case_paraphrase_016,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2022,NCT03876652,unlikely_match,5,5,5,5,5,none,48.11
gpt4o,case_paraphrase_008,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT02855892,unlikely_match,5,5,5,5,5,none,47.86
gpt4o,case_paraphrase_023,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT02629549,parse_fail,3,3,4,5,4,hallucination;ungrounded,48.71
gpt4o,case_trec2021_001,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT01051557,unlikely_match,3,3,4,5,4,ungrounded;overabstain,47.64
gpt4o,case_trec2022_050,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT01921972,possible_match_insufficient_evidence,4,4,5,5,4,hallucination;ungrounded,47.11
gpt4o,case_trec2022_027,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT01518192,parse_fail,3,3,2,4,3,hallucination;overabstain;jargon,48.45
gpt4o,case_paraphrase_034,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT01634113,parse_fail,5,5,5,5,5,none,47.85
gpt4o,case_trec2022_003,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT00689182,possible_match_insufficient_evidence,5,5,5,5,4,jargon,48.63
gpt4o,case_trec2021_035,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT04698525,parse_fail,2,2,3,4,3,hallucination;ungrounded,47.98
gpt4o,case_trec2022_014,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT04326582,parse_fail,2,2,2,4,3,hallucination;ungrounded;overabstain,48.22
gpt4o,case_paraphrase_019,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2022,NCT04530149,unlikely_match,5,5,5,5,5,none,47.81
gpt4o,case_trec2021_034,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT03529955,unlikely_match,5,5,5,5,5,none,48.38
gpt4o,case_trec2021_070,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT00922233,parse_fail,3,3,4,5,4,hallucination;ungrounded,52.66
gpt4o,case_paraphrase_008,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT02855892,parse_fail,3,3,2,5,3,overabstain;ungrounded,47.9
gpt4o,case_11,Qwen/Qwen2.5-7B-Instruct,handcrafted,NCT02830828,possible_match_insufficient_evidence,4,4,5,5,4,ungrounded,47.27
gpt4o,case_paraphrase_016,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2022,NCT03876652,unlikely_match,5,5,5,5,5,none,48.33
gpt4o,case_trec2022_021,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT04671472,parse_fail,4,4,5,5,4,ungrounded,48.26
gpt4o,case_10,Qwen/Qwen2.5-7B-Instruct,handcrafted,NCT02432339,possible_match_insufficient_evidence,4,4,5,5,4,ungrounded;none,47.58
gpt4o,case_paraphrase_019,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2022,NCT04530149,parse_fail,1,1,1,3,2,hallucination;ungrounded;overcommit,43.97
gpt4o,case_trec2022_003,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT00689182,parse_fail,2,2,2,4,3,hallucination;ungrounded;overabstain,48.47
gpt4o,case_trec2021_070,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT00922233,parse_fail,2,2,1,4,3,hallucination;ungrounded;overcommit,49.06
gpt4o,case_trec2022_018,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT02346825,parse_fail,2,2,3,4,3,hallucination;ungrounded,48.14
gpt4o,case_paraphrase_031,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT04322422,parse_fail,3,2,2,4,3,hallucination;ungrounded;overabstain,48.54
gpt4o,case_trec2022_006,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT04233359,parse_fail,3,2,4,5,4,hallucination;ungrounded,48.39
gpt4o,case_trec2022_007,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT04059185,parse_fail,2,2,3,4,3,hallucination;ungrounded;jargon,48.19
gpt4o,case_paraphrase_001,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT00413855,unlikely_match,5,5,5,5,5,none,47.2
gpt4o,case_trec2022_004,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT00726492,parse_fail,4,4,5,5,4,ungrounded,47.54
gpt4o,case_trec2022_030,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT04146649,possible_match_insufficient_evidence,5,5,5,5,5,none,47.71
gpt4o,case_trec2022_018,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT02346825,parse_fail,3,3,4,5,4,hallucination;ungrounded,47.79
gpt4o,case_paraphrase_012,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2022,NCT01207765,parse_fail,5,5,5,5,4,jargon,47.54
gpt4o,case_trec2021_050,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT04821167,parse_fail,4,4,5,5,4,hallucination;none,47.76
gpt4o,case_trec2021_001,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT01051557,parse_fail,3,3,4,5,4,hallucination;ungrounded,48.51
gpt4o,case_paraphrase_027,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT03829631,parse_fail,1,1,1,3,2,hallucination;ungrounded;overabstain,47.91
gpt4o,case_trec2022_047,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT03529955,unlikely_match,5,5,5,5,5,none,47.53
gpt4o,case_paraphrase_007,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT02855892,parse_fail,5,5,5,5,4,jargon,47.7
gpt4o,case_paraphrase_035,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT04322422,unlikely_match,4,4,5,5,4,ungrounded,56.35
gpt4o,case_trec2021_042,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT02411916,possible_match_insufficient_evidence,3,3,4,5,4,hallucination;ungrounded,48.5
gpt4o,case_trec2022_021,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT04671472,possible_match_insufficient_evidence,3,3,4,5,4,hallucination;ungrounded,48.02
gpt4o,case_trec2021_058,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT03902262,parse_fail,3,3,2,5,4,hallucination;overabstain,47.8
gpt4o,case_trec2022_007,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT04059185,parse_fail,2,2,3,4,3,hallucination;ungrounded,49.11
gpt4o,case_trec2021_049,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT01944475,unlikely_match,5,5,5,5,5,none,39.79
gpt4o,case_trec2021_028,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT04342520,parse_fail,2,2,1,4,3,hallucination;ungrounded;overcommit,48.4
gpt4o,case_trec2022_037,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT01419535,parse_fail,3,3,4,5,4,hallucination;ungrounded,48.02
gpt4o,case_trec2021_070,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT00922233,unlikely_match,5,5,5,5,5,none,48.0
gpt4o,case_11,Qwen/Qwen2.5-3B-Instruct,handcrafted,NCT02830828,possible_match_insufficient_evidence,4,4,5,5,4,ungrounded,48.47
gpt4o,case_trec2022_003,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT00689182,possible_match_insufficient_evidence,4,4,5,5,4,hallucination;ungrounded,47.62
gpt4o,case_trec2022_009,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT04793035,parse_fail,4,4,5,5,4,ungrounded,48.29
gpt4o,case_trec2021_053,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT02802449,parse_fail,4,4,5,5,4,hallucination;ungrounded,47.49
gpt4o,case_paraphrase_008,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT02855892,parse_fail,5,5,5,5,5,none,47.05
gpt4o,case_trec2022_013,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT02414295,likely_match_|_possible_match_insufficient_evidence,5,5,5,5,5,none,47.85
gpt4o,case_paraphrase_023,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT02629549,possible_match_insufficient_evidence,4,4,5,5,4,hallucination;ungrounded,48.71
gpt4o,case_paraphrase_017,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2022,NCT04530149,parse_fail,3,3,4,5,4,hallucination;ungrounded,49.52
gpt4o,case_trec2021_001,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT01051557,parse_fail,3,3,4,5,4,hallucination;ungrounded,49.12
gpt4o,case_trec2022_013,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT02414295,parse_fail,3,2,2,4,3,hallucination;ungrounded;overabstain,47.98
gpt4o,case_trec2022_047,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT03529955,parse_fail,4,4,5,5,4,hallucination;ungrounded,52.31
gpt4o,case_trec2022_030,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT04146649,parse_fail,4,4,5,5,4,hallucination;jargon,48.07
gpt4o,case_paraphrase_031,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT04322422,unlikely_match,5,5,5,5,5,none,46.6
gpt4o,case_trec2022_027,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT01518192,possible_match_insufficient_evidence,4,4,5,5,4,hallucination;ungrounded,46.53
gpt4o,case_paraphrase_034,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT01634113,unlikely_match,5,5,5,5,5,none,47.9
gpt4o,case_paraphrase_003,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT00413855,unlikely_match,5,5,5,5,5,none,47.43
gpt4o,case_trec2022_009,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT04793035,possible_match_insufficient_evidence,4,4,5,5,4,hallucination;jargon,44.35
gpt4o,case_trec2021_047,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT02651272,unlikely_match,5,5,5,5,5,none,47.8
sonnet,case_paraphrase_027,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT03829631,unlikely_match,5,5,5,5,5,none,5.01
