query_id,doc_id,rank_bge,bge_score
21,NCT01506791,775,-5.4765625
21,NCT02134392,776,-5.4765625
21,NCT04511949,777,-5.4765625
21,NCT03755284,778,-5.4765625
21,NCT00321061,779,-5.4765625
21,NCT01812538,780,-5.48046875
21,NCT02825537,781,-5.48046875
21,NCT04632381,782,-5.48046875
21,NCT00571051,783,-5.48828125
21,NCT02252692,784,-5.4921875
21,NCT04252417,785,-5.4921875
21,NCT02371668,786,-5.49609375
21,NCT03719443,787,-5.49609375
21,NCT02010359,788,-5.5
21,NCT03351283,789,-5.5
21,NCT03478982,790,-5.5078125
21,NCT02094937,791,-5.5078125
21,NCT04616781,792,-5.5078125
21,NCT04784312,793,-5.5078125
21,NCT03149692,794,-5.51171875
21,NCT00230945,795,-5.51171875
21,NCT00771498,796,-5.515625
21,NCT04332159,797,-5.51953125
21,NCT00105495,798,-5.5234375
21,NCT04780828,799,-5.52734375
21,NCT04017715,800,-5.53125
21,NCT00261469,801,-5.53125
21,NCT02709837,802,-5.5390625
21,NCT02325011,803,-5.5390625
21,NCT04784897,804,-5.54296875
21,NCT03834181,805,-5.546875
21,NCT01071304,806,-5.546875
21,NCT00347360,807,-5.546875
21,NCT03355404,808,-5.546875
21,NCT00775151,809,-5.546875
21,NCT01805726,810,-5.546875
21,NCT00367627,811,-5.55078125
21,NCT04467684,812,-5.55859375
21,NCT00981708,813,-5.55859375
21,NCT00426959,814,-5.5703125
21,NCT04253275,815,-5.5703125
21,NCT00111384,816,-5.5703125
21,NCT00077727,817,-5.57421875
21,NCT03389568,818,-5.58203125
21,NCT03618173,819,-5.5859375
21,NCT02955329,820,-5.58984375
21,NCT02184767,821,-5.59375
21,NCT01882894,822,-5.59375
21,NCT01198431,823,-5.59375
21,NCT04476719,824,-5.59765625
21,NCT03310749,825,-5.6015625
21,NCT03568123,826,-5.6015625
21,NCT04550832,827,-5.6015625
21,NCT03482648,828,-5.6015625
21,NCT01140386,829,-5.60546875
21,NCT00953667,830,-5.6171875
21,NCT00914862,831,-5.62109375
21,NCT03620019,832,-5.625
21,NCT00046397,833,-5.625
21,NCT04607512,834,-5.62890625
21,NCT04261439,835,-5.62890625
21,NCT00206323,836,-5.62890625
21,NCT01835561,837,-5.6328125
21,NCT02064907,838,-5.63671875
21,NCT01218932,839,-5.63671875
21,NCT01553058,840,-5.63671875
21,NCT03763383,841,-5.640625
21,NCT04004455,842,-5.640625
21,NCT00653393,843,-5.640625
21,NCT00939003,844,-5.640625
21,NCT04138524,845,-5.64453125
21,NCT03135509,846,-5.65234375
21,NCT04564430,847,-5.65234375
21,NCT00918177,848,-5.65625
21,NCT03666052,849,-5.65625
21,NCT03212079,850,-5.65625
21,NCT00244582,851,-5.66015625
21,NCT03602313,852,-5.66015625
21,NCT04435210,853,-5.671875
21,NCT04411927,854,-5.67578125
21,NCT04437043,855,-5.67578125
21,NCT02354794,856,-5.6796875
21,NCT03627754,857,-5.6796875
21,NCT02202161,858,-5.68359375
21,NCT03423446,859,-5.68359375
21,NCT01010607,860,-5.69140625
21,NCT02088866,861,-5.6953125
21,NCT04549168,862,-5.70703125
21,NCT01299805,863,-5.7109375
21,NCT01044797,864,-5.7109375
21,NCT00078091,865,-5.7109375
21,NCT04142424,866,-5.72265625
21,NCT00075205,867,-5.72265625
21,NCT03025022,868,-5.72265625
21,NCT04786990,869,-5.72265625
21,NCT02783729,870,-5.7265625
21,NCT03340662,871,-5.73046875
21,NCT03354234,872,-5.73046875
21,NCT02187172,873,-5.73828125
21,NCT00485667,874,-5.74609375
21,NCT00733356,875,-5.74609375
21,NCT04478708,876,-5.74609375
21,NCT04064957,877,-5.75
21,NCT03034330,878,-5.75390625
21,NCT03400488,879,-5.75390625
21,NCT04772430,880,-5.75390625
21,NCT00655096,881,-5.76171875
21,NCT00663988,882,-5.76171875
21,NCT02647697,883,-5.765625
21,NCT03483636,884,-5.76953125
21,NCT03742882,885,-5.7734375
21,NCT00775905,886,-5.77734375
21,NCT04295070,887,-5.78125
21,NCT02083328,888,-5.78125
21,NCT01913912,889,-5.78125
21,NCT03290443,890,-5.78125
21,NCT04847934,891,-5.7890625
21,NCT04695041,892,-5.7890625
21,NCT01402011,893,-5.796875
21,NCT02109952,894,-5.80078125
21,NCT01270958,895,-5.80078125
21,NCT00172783,896,-5.8046875
21,NCT03977948,897,-5.8046875
21,NCT03452111,898,-5.8046875
21,NCT03986580,899,-5.80859375
21,NCT00360425,900,-5.8359375
21,NCT04699877,901,-5.84375
21,NCT03471130,902,-5.84765625
21,NCT02304302,903,-5.84765625
21,NCT02403492,904,-5.85546875
21,NCT04473872,905,-5.859375
21,NCT02382991,906,-5.875
21,NCT00069355,907,-5.87890625
21,NCT04573582,908,-5.8828125
21,NCT04386005,909,-5.88671875
21,NCT01994590,910,-5.890625
21,NCT01406418,911,-5.8984375
21,NCT01756950,912,-5.91015625
21,NCT01496911,913,-5.91796875
21,NCT03983161,914,-5.91796875
21,NCT02244086,915,-5.92578125
21,NCT04655352,916,-5.9296875
21,NCT03677349,917,-5.9375
21,NCT01095406,918,-5.9375
21,NCT00245986,919,-5.9453125
21,NCT02856113,920,-5.94921875
21,NCT03595007,921,-5.9609375
21,NCT03357042,922,-5.97265625
21,NCT00215787,923,-5.984375
21,NCT02495844,924,-5.9921875
21,NCT00766766,925,-6.0
21,NCT04092400,926,-6.0078125
21,NCT00618449,927,-6.0078125
21,NCT00005009,928,-6.015625
21,NCT03578783,929,-6.015625
21,NCT02505061,930,-6.01953125
21,NCT02539836,931,-6.03515625
21,NCT03636958,932,-6.0546875
21,NCT03497039,933,-6.05859375
21,NCT03999203,934,-6.07421875
21,NCT03380715,935,-6.078125
21,NCT02789566,936,-6.08203125
21,NCT03874533,937,-6.08984375
21,NCT00989625,938,-6.1015625
21,NCT04676113,939,-6.10546875
21,NCT03617926,940,-6.11328125
21,NCT00220753,941,-6.12109375
21,NCT02750969,942,-6.125
21,NCT04382651,943,-6.12890625
21,NCT02052934,944,-6.140625
21,NCT02306304,945,-6.1484375
21,NCT00021840,946,-6.1640625
21,NCT00640263,947,-6.1796875
21,NCT02259036,948,-6.19921875
21,NCT02777242,949,-6.20703125
21,NCT00594061,950,-6.21875
21,NCT01766856,951,-6.26953125
21,NCT01160536,952,-6.2890625
21,NCT04718636,953,-6.30078125
21,NCT02477176,954,-6.328125
21,NCT00517647,955,-6.33203125
21,NCT04693390,956,-6.34375
21,NCT00325104,957,-6.35546875
21,NCT04660994,958,-6.36328125
21,NCT04485403,959,-6.4140625
21,NCT01897363,960,-6.453125
21,NCT02534064,961,-6.5
21,NCT01169155,962,-6.51953125
21,NCT02412748,963,-6.5234375
21,NCT03877302,964,-6.53515625
21,NCT03298906,965,-6.5703125
21,NCT01690481,966,-6.578125
21,NCT03765801,967,-6.625
21,NCT04284501,968,-6.625
21,NCT00106743,969,-6.63671875
21,NCT03003312,970,-6.64453125
21,NCT04003701,971,-6.6484375
21,NCT00092937,972,-6.65234375
21,NCT00517504,973,-6.66015625
21,NCT03453541,974,-6.6640625
21,NCT02522260,975,-6.66796875
21,NCT01437644,976,-6.68359375
21,NCT02580825,977,-6.7109375
21,NCT00496210,978,-6.71875
21,NCT01907334,979,-6.73046875
21,NCT04825626,980,-6.7421875
21,NCT03092011,981,-6.7421875
21,NCT04538573,982,-6.765625
21,NCT00672360,983,-6.765625
21,NCT01242150,984,-6.7734375
21,NCT01880840,985,-6.7890625
21,NCT03675152,986,-6.7890625
21,NCT04528342,987,-6.7890625
21,NCT03420339,988,-6.796875
21,NCT03047161,989,-6.80859375
21,NCT02527499,990,-6.8359375
21,NCT02375620,991,-6.87109375
21,NCT00093860,992,-6.921875
21,NCT00804765,993,-7.01171875
21,NCT01166750,994,-7.02734375
21,NCT03440827,995,-7.07421875
21,NCT03001050,996,-7.16015625
21,NCT04832373,997,-7.203125
21,NCT00005669,998,-7.44921875
21,NCT01599546,999,-7.70703125
21,NCT00053469,1000,-7.83203125
22,NCT02497183,1,-0.68798828125
22,NCT03711981,2,-0.8076171875
22,NCT03763175,3,-0.86474609375
22,NCT03591419,4,-0.9248046875
22,NCT02467959,5,-0.9951171875
22,NCT01920880,6,-0.9990234375
22,NCT04618666,7,-1.0908203125
22,NCT02156947,8,-1.1630859375
22,NCT00678665,9,-1.2275390625
22,NCT04440150,10,-1.251953125
22,NCT03570398,11,-1.3076171875
22,NCT03521011,12,-1.318359375
22,NCT04614649,13,-1.3515625
22,NCT03324165,14,-1.4443359375
22,NCT00413855,15,-1.5
22,NCT03483870,16,-1.5078125
22,NCT03198065,17,-1.521484375
22,NCT01203566,18,-1.59765625
22,NCT02680626,19,-1.6142578125
22,NCT04130074,20,-1.6552734375
22,NCT02898220,21,-1.6875
22,NCT04614519,22,-1.708984375
22,NCT02264444,23,-1.7177734375
22,NCT01726751,24,-1.7197265625
22,NCT03234296,25,-1.728515625
22,NCT00848146,26,-1.73828125
22,NCT03236961,27,-1.7470703125
22,NCT04555928,28,-1.76953125
22,NCT01096927,29,-1.8017578125
22,NCT03064633,30,-1.845703125
22,NCT03155646,31,-1.8974609375
22,NCT04480983,32,-1.9296875
22,NCT03593850,33,-1.947265625
22,NCT01602575,34,-1.9501953125
22,NCT02533869,35,-1.955078125
22,NCT00135603,36,-1.9560546875
22,NCT00529074,37,-1.982421875
22,NCT03443271,38,-2.0546875
22,NCT04428619,39,-2.103515625
22,NCT00121498,40,-2.115234375
22,NCT01280864,41,-2.1484375
22,NCT03241602,42,-2.16015625
22,NCT01147263,43,-2.1796875
22,NCT04685876,44,-2.21484375
22,NCT00997516,45,-2.216796875
22,NCT02800785,46,-2.23828125
22,NCT00771290,47,-2.2421875
22,NCT04575974,48,-2.248046875
22,NCT03791229,49,-2.26953125
22,NCT03845608,50,-2.26953125
22,NCT00663247,51,-2.298828125
22,NCT01339273,52,-2.32421875
22,NCT00564135,53,-2.326171875
22,NCT03380793,54,-2.40234375
22,NCT04475809,55,-2.41015625
22,NCT02983916,56,-2.412109375
22,NCT04813991,57,-2.419921875
22,NCT03175081,58,-2.421875
22,NCT01604187,59,-2.423828125
22,NCT00266461,60,-2.447265625
22,NCT03813797,61,-2.4609375
22,NCT00765401,62,-2.470703125
22,NCT02029781,63,-2.47265625
22,NCT03446859,64,-2.4921875
22,NCT04094376,65,-2.509765625
22,NCT03276689,66,-2.509765625
22,NCT03818464,67,-2.53125
22,NCT04085237,68,-2.587890625
22,NCT01356641,69,-2.59375
22,NCT02658201,70,-2.59765625
22,NCT02571439,71,-2.607421875
22,NCT03017638,72,-2.6171875
22,NCT03391531,73,-2.623046875
22,NCT04462588,74,-2.625
22,NCT04367818,75,-2.62890625
22,NCT00678262,76,-2.640625
22,NCT02633735,77,-2.66015625
22,NCT02789865,78,-2.681640625
22,NCT01064661,79,-2.685546875
22,NCT03210376,80,-2.693359375
22,NCT02731924,81,-2.703125
22,NCT02437942,82,-2.716796875
22,NCT00108446,83,-2.7265625
22,NCT01319890,84,-2.728515625
22,NCT03156296,85,-2.74609375
22,NCT02146521,86,-2.75
22,NCT02952131,87,-2.76953125
22,NCT00564486,88,-2.77734375
22,NCT04693156,89,-2.783203125
22,NCT01825863,90,-2.791015625
22,NCT04495374,91,-2.79296875
22,NCT01339325,92,-2.798828125
22,NCT01308554,93,-2.802734375
22,NCT02270255,94,-2.818359375
22,NCT01374828,95,-2.8203125
22,NCT04271826,96,-2.822265625
22,NCT04849403,97,-2.82421875
22,NCT00324428,98,-2.830078125
22,NCT01373372,99,-2.833984375
22,NCT03159754,100,-2.837890625
22,NCT04262622,101,-2.837890625
22,NCT04119817,102,-2.853515625
22,NCT04363762,103,-2.857421875
22,NCT04382274,104,-2.857421875
22,NCT04715165,105,-2.859375
22,NCT02672202,106,-2.865234375
22,NCT02730585,107,-2.869140625
22,NCT03707444,108,-2.892578125
22,NCT04553991,109,-2.89453125
22,NCT00677989,110,-2.896484375
22,NCT03577912,111,-2.8984375
22,NCT00749749,112,-2.90234375
22,NCT00485251,113,-2.921875
22,NCT01614236,114,-2.935546875
22,NCT02810236,115,-2.939453125
22,NCT03262025,116,-2.943359375
22,NCT04742881,117,-2.9453125
22,NCT04713527,118,-2.947265625
22,NCT02148003,119,-2.94921875
22,NCT04684849,120,-2.94921875
22,NCT04440475,121,-2.94921875
22,NCT04651556,122,-2.955078125
22,NCT03146091,123,-2.96875
22,NCT04332315,124,-2.98828125
22,NCT00624910,125,-2.990234375
22,NCT04641403,126,-2.998046875
22,NCT02582307,127,-3.0
22,NCT02457377,128,-3.009765625
22,NCT02004470,129,-3.01171875
22,NCT03017716,130,-3.01953125
22,NCT01024439,131,-3.021484375
22,NCT00830089,132,-3.0234375
22,NCT04604964,133,-3.033203125
22,NCT01790555,134,-3.044921875
22,NCT01449487,135,-3.044921875
22,NCT03902782,136,-3.048828125
22,NCT02327923,137,-3.05078125
22,NCT01260064,138,-3.052734375
22,NCT01559740,139,-3.0546875
22,NCT04461327,140,-3.0546875
22,NCT04311099,141,-3.064453125
22,NCT00999245,142,-3.06640625
22,NCT02573519,143,-3.068359375
22,NCT03498118,144,-3.0703125
22,NCT02712151,145,-3.076171875
22,NCT01327326,146,-3.080078125
22,NCT03045107,147,-3.083984375
22,NCT02017002,148,-3.0859375
22,NCT03792802,149,-3.0859375
22,NCT04057755,150,-3.09375
22,NCT00610909,151,-3.095703125
22,NCT04688463,152,-3.095703125
22,NCT04681066,153,-3.09765625
22,NCT03114761,154,-3.103515625
22,NCT02909322,155,-3.107421875
22,NCT04234555,156,-3.11328125
22,NCT01714830,157,-3.12109375
22,NCT04573075,158,-3.126953125
22,NCT04503720,159,-3.142578125
22,NCT01027455,160,-3.14453125
22,NCT03999333,161,-3.146484375
22,NCT03547778,162,-3.146484375
22,NCT02594774,163,-3.154296875
22,NCT00492726,164,-3.154296875
22,NCT04838379,165,-3.16796875
22,NCT03842826,166,-3.173828125
22,NCT03461536,167,-3.173828125
22,NCT03440086,168,-3.1796875
22,NCT03939884,169,-3.18359375
22,NCT03358576,170,-3.19140625
22,NCT02516059,171,-3.1953125
22,NCT01411917,172,-3.19921875
22,NCT01652170,173,-3.20703125
22,NCT00462241,174,-3.20703125
22,NCT01762254,175,-3.21875
22,NCT01039441,176,-3.22265625
22,NCT03116022,177,-3.224609375
22,NCT01887184,178,-3.224609375
22,NCT02380001,179,-3.23046875
22,NCT01591174,180,-3.232421875
22,NCT01221233,181,-3.236328125
22,NCT04033614,182,-3.236328125
22,NCT04208516,183,-3.236328125
22,NCT01575028,184,-3.24609375
22,NCT04624542,185,-3.25390625
22,NCT04828408,186,-3.25390625
22,NCT03186105,187,-3.259765625
22,NCT02067520,188,-3.267578125
22,NCT04281251,189,-3.275390625
22,NCT04451629,190,-3.28125
22,NCT01118988,191,-3.28125
22,NCT04748224,192,-3.28125
22,NCT03294109,193,-3.283203125
22,NCT03467230,194,-3.291015625
22,NCT04856254,195,-3.294921875
22,NCT00130741,196,-3.30078125
22,NCT03954561,197,-3.3046875
22,NCT00464022,198,-3.306640625
22,NCT03463616,199,-3.306640625
22,NCT03790020,200,-3.306640625
22,NCT01636440,201,-3.30859375
22,NCT02391220,202,-3.310546875
22,NCT03323489,203,-3.3125
22,NCT03449810,204,-3.326171875
22,NCT04459026,205,-3.328125
22,NCT03938896,206,-3.330078125
22,NCT03096353,207,-3.341796875
22,NCT04606485,208,-3.341796875
22,NCT04382209,209,-3.34375
22,NCT03730714,210,-3.345703125
22,NCT02173405,211,-3.34765625
22,NCT00746850,212,-3.34765625
22,NCT01552421,213,-3.359375
22,NCT04615520,214,-3.37109375
22,NCT01921634,215,-3.373046875
22,NCT04030741,216,-3.375
22,NCT04824183,217,-3.376953125
22,NCT01777100,218,-3.37890625
22,NCT02688244,219,-3.3828125
22,NCT04730752,220,-3.38671875
22,NCT03571061,221,-3.390625
22,NCT04130217,222,-3.392578125
22,NCT01341847,223,-3.40234375
22,NCT03699280,224,-3.404296875
22,NCT02070029,225,-3.416015625
22,NCT03240900,226,-3.416015625
22,NCT03207828,227,-3.419921875
22,NCT04528914,228,-3.419921875
22,NCT03004222,229,-3.419921875
22,NCT04164823,230,-3.4296875
22,NCT02984865,231,-3.431640625
22,NCT04393610,232,-3.43359375
22,NCT03349814,233,-3.435546875
22,NCT01982929,234,-3.439453125
22,NCT00447304,235,-3.4453125
22,NCT03522207,236,-3.4453125
22,NCT03338465,237,-3.451171875
22,NCT00642005,238,-3.466796875
22,NCT03283423,239,-3.4765625
22,NCT02698644,240,-3.4765625
22,NCT02159300,241,-3.48046875
22,NCT03314792,242,-3.498046875
22,NCT03087565,243,-3.5
22,NCT03391440,244,-3.513671875
22,NCT01447108,245,-3.5234375
22,NCT04525274,246,-3.53515625
22,NCT01830452,247,-3.537109375
22,NCT04847063,248,-3.548828125
22,NCT02034370,249,-3.55078125
22,NCT00815438,250,-3.552734375
22,NCT00294281,251,-3.552734375
22,NCT00492193,252,-3.5625
22,NCT01871168,253,-3.564453125
22,NCT04776109,254,-3.572265625
22,NCT01833715,255,-3.580078125
22,NCT03176667,256,-3.58984375
22,NCT01517217,257,-3.591796875
22,NCT02969187,258,-3.59765625
22,NCT00900965,259,-3.599609375
22,NCT02049996,260,-3.599609375
22,NCT03828409,261,-3.6015625
22,NCT04249479,262,-3.6015625
22,NCT03120078,263,-3.6015625
22,NCT04373447,264,-3.603515625
22,NCT03364075,265,-3.60546875
22,NCT02467140,266,-3.607421875
22,NCT03027661,267,-3.607421875
22,NCT04528875,268,-3.611328125
22,NCT01807962,269,-3.611328125
22,NCT04232384,270,-3.6171875
22,NCT00546468,271,-3.6171875
22,NCT02461095,272,-3.623046875
22,NCT04329845,273,-3.623046875
22,NCT03496090,274,-3.625
22,NCT00731003,275,-3.626953125
22,NCT04750044,276,-3.630859375
22,NCT04856735,277,-3.6328125
22,NCT03826446,278,-3.63671875
22,NCT03541941,279,-3.640625
22,NCT03891121,280,-3.642578125
22,NCT03103594,281,-3.646484375
22,NCT04786288,282,-3.646484375
22,NCT01731782,283,-3.6484375
22,NCT03341533,284,-3.6484375
22,NCT04015284,285,-3.650390625
22,NCT04759963,286,-3.650390625
22,NCT02872129,287,-3.654296875
22,NCT04669613,288,-3.658203125
22,NCT01599403,289,-3.6640625
22,NCT01067937,290,-3.6640625
22,NCT03584412,291,-3.669921875
22,NCT02953912,292,-3.671875
22,NCT02685202,293,-3.6796875
22,NCT03754387,294,-3.681640625
22,NCT00654212,295,-3.685546875
22,NCT03543501,296,-3.6875
22,NCT02266056,297,-3.697265625
22,NCT03794882,298,-3.69921875
22,NCT01540617,299,-3.701171875
22,NCT04055116,300,-3.703125
22,NCT01438398,301,-3.712890625
22,NCT03228758,302,-3.716796875
22,NCT01117870,303,-3.720703125
22,NCT00815776,304,-3.72265625
22,NCT01623635,305,-3.73046875
22,NCT01905137,306,-3.73046875
22,NCT03932461,307,-3.734375
22,NCT01318226,308,-3.73828125
22,NCT02297711,309,-3.7421875
22,NCT02091297,310,-3.748046875
22,NCT03335657,311,-3.7578125
22,NCT02271932,312,-3.765625
22,NCT04711096,313,-3.767578125
22,NCT02847676,314,-3.76953125
22,NCT04787367,315,-3.771484375
22,NCT03769714,316,-3.7734375
22,NCT02152267,317,-3.77734375
22,NCT03216330,318,-3.77734375
22,NCT02566837,319,-3.787109375
22,NCT00799955,320,-3.7890625
22,NCT02667860,321,-3.79296875
22,NCT04572555,322,-3.796875
22,NCT04277533,323,-3.8046875
22,NCT01253408,324,-3.806640625
22,NCT04701879,325,-3.80859375
22,NCT01288599,326,-3.810546875
22,NCT04318158,327,-3.814453125
22,NCT02538679,328,-3.814453125
22,NCT03956082,329,-3.814453125
22,NCT00904696,330,-3.81640625
22,NCT03947372,331,-3.81640625
22,NCT02339662,332,-3.81640625
22,NCT00984100,333,-3.81640625
22,NCT00133835,334,-3.818359375
22,NCT02086123,335,-3.8203125
22,NCT02613078,336,-3.8203125
22,NCT04599179,337,-3.822265625
22,NCT03757728,338,-3.8359375
22,NCT04478747,339,-3.845703125
22,NCT04444999,340,-3.857421875
22,NCT03095144,341,-3.861328125
22,NCT04797637,342,-3.86328125
22,NCT03572517,343,-3.865234375
22,NCT03034577,344,-3.8671875
22,NCT01961219,345,-3.87109375
22,NCT04101019,346,-3.876953125
22,NCT04393532,347,-3.876953125
22,NCT02402543,348,-3.880859375
22,NCT04368611,349,-3.8828125
22,NCT04129385,350,-3.8828125
22,NCT02269384,351,-3.888671875
22,NCT00502684,352,-3.888671875
22,NCT02530086,353,-3.896484375
22,NCT04461275,354,-3.8984375
22,NCT01740193,355,-3.900390625
22,NCT03939910,356,-3.908203125
22,NCT04308265,357,-3.908203125
22,NCT04656730,358,-3.91015625
22,NCT01556204,359,-3.91015625
22,NCT04229940,360,-3.9140625
22,NCT00266539,361,-3.9140625
22,NCT02525718,362,-3.916015625
22,NCT03736408,363,-3.91796875
22,NCT01692106,364,-3.919921875
22,NCT00895089,365,-3.919921875
22,NCT03801109,366,-3.919921875
22,NCT03062644,367,-3.921875
22,NCT02460913,368,-3.923828125
22,NCT04753255,369,-3.923828125
22,NCT03534765,370,-3.9296875
22,NCT04060875,371,-3.931640625
22,NCT03106467,372,-3.9375
22,NCT04434339,373,-3.94140625
22,NCT04209127,374,-3.943359375
22,NCT03720262,375,-3.951171875
22,NCT04519086,376,-3.95703125
22,NCT02624089,377,-3.95703125
22,NCT04220840,378,-3.958984375
22,NCT03161314,379,-3.958984375
22,NCT03654417,380,-3.962890625
22,NCT04329143,381,-3.962890625
22,NCT03100266,382,-3.966796875
22,NCT04537091,383,-3.97265625
22,NCT04312451,384,-3.97265625
22,NCT00787462,385,-3.97265625
22,NCT04011501,386,-3.974609375
22,NCT03266419,387,-3.974609375
22,NCT00462020,388,-3.9765625
22,NCT02718404,389,-3.9765625
22,NCT04678895,390,-3.984375
22,NCT02625272,391,-3.98828125
22,NCT03106675,392,-3.990234375
22,NCT03510923,393,-3.990234375
22,NCT04188808,394,-3.994140625
22,NCT03686410,395,-4.0
22,NCT01403870,396,-4.0
22,NCT01705600,397,-4.00390625
22,NCT04630717,398,-4.0078125
22,NCT01184794,399,-4.01171875
22,NCT01763840,400,-4.01953125
22,NCT01635374,401,-4.01953125
22,NCT04166175,402,-4.01953125
22,NCT02347280,403,-4.0234375
22,NCT02502461,404,-4.0234375
22,NCT03860909,405,-4.02734375
22,NCT04637022,406,-4.02734375
22,NCT04115449,407,-4.03125
22,NCT00472134,408,-4.03125
22,NCT03224494,409,-4.03515625
22,NCT04569565,410,-4.0390625
22,NCT03354312,411,-4.05078125
22,NCT03981679,412,-4.05078125
22,NCT01419314,413,-4.05859375
22,NCT02112591,414,-4.05859375
22,NCT04684199,415,-4.05859375
22,NCT02905396,416,-4.0625
22,NCT04689607,417,-4.0625
22,NCT02268955,418,-4.06640625
22,NCT02090816,419,-4.06640625
22,NCT03563300,420,-4.06640625
22,NCT04675177,421,-4.07421875
22,NCT01861691,422,-4.078125
22,NCT04699422,423,-4.0859375
22,NCT01803334,424,-4.08984375
22,NCT03571971,425,-4.08984375
22,NCT02333409,426,-4.09375
22,NCT03157362,427,-4.09765625
22,NCT00625534,428,-4.09765625
22,NCT00687375,429,-4.109375
22,NCT04836598,430,-4.109375
22,NCT04861753,431,-4.109375
22,NCT02479685,432,-4.11328125
22,NCT02320565,433,-4.11328125
22,NCT04562181,434,-4.1171875
22,NCT03910790,435,-4.1171875
22,NCT03990714,436,-4.12109375
22,NCT03065348,437,-4.12109375
22,NCT00863642,438,-4.12109375
22,NCT02687464,439,-4.12109375
22,NCT04785001,440,-4.12109375
22,NCT01232959,441,-4.12109375
22,NCT02848820,442,-4.13671875
22,NCT01320267,443,-4.140625
22,NCT00532870,444,-4.14453125
22,NCT03359811,445,-4.14453125
22,NCT03344575,446,-4.1484375
22,NCT00382499,447,-4.1484375
22,NCT02810015,448,-4.15234375
22,NCT01807312,449,-4.15234375
22,NCT03259880,450,-4.15625
22,NCT03049020,451,-4.15625
22,NCT01170702,452,-4.15625
22,NCT03735706,453,-4.16015625
22,NCT02941640,454,-4.16015625
22,NCT01085513,455,-4.1640625
22,NCT02149797,456,-4.1640625
22,NCT02431065,457,-4.171875
22,NCT03369379,458,-4.17578125
22,NCT03053479,459,-4.1796875
22,NCT01937520,460,-4.18359375
22,NCT03028181,461,-4.1875
22,NCT01673061,462,-4.1875
22,NCT03057249,463,-4.1875
22,NCT01417923,464,-4.1875
22,NCT03972332,465,-4.19140625
22,NCT00576992,466,-4.19140625
22,NCT04033822,467,-4.1953125
22,NCT00110760,468,-4.1953125
22,NCT00929916,469,-4.1953125
22,NCT01567839,470,-4.1953125
22,NCT02177591,471,-4.19921875
22,NCT00754806,472,-4.19921875
22,NCT03591289,473,-4.20703125
22,NCT02830607,474,-4.20703125
22,NCT00854815,475,-4.2109375
22,NCT03060265,476,-4.2109375
22,NCT01808755,477,-4.2109375
22,NCT04652830,478,-4.21875
22,NCT04733326,479,-4.22265625
22,NCT03818074,480,-4.2265625
22,NCT03436147,481,-4.2265625
22,NCT04647877,482,-4.2265625
22,NCT01381562,483,-4.23046875
22,NCT00422708,484,-4.23046875
22,NCT02685865,485,-4.23046875
22,NCT00840697,486,-4.234375
22,NCT03693820,487,-4.234375
22,NCT01181739,488,-4.2421875
22,NCT04216979,489,-4.24609375
22,NCT02417506,490,-4.24609375
22,NCT03570541,491,-4.25
22,NCT03437187,492,-4.25390625
22,NCT03963999,493,-4.25390625
22,NCT04109378,494,-4.2578125
22,NCT04381104,495,-4.2578125
22,NCT01745003,496,-4.26171875
22,NCT04500288,497,-4.26171875
22,NCT01011426,498,-4.26953125
22,NCT02436200,499,-4.2734375
22,NCT01499784,500,-4.2734375
22,NCT00945620,501,-4.27734375
22,NCT02110810,502,-4.28515625
22,NCT04585438,503,-4.28515625
22,NCT02879461,504,-4.2890625
22,NCT03678922,505,-4.2890625
22,NCT02513173,506,-4.2890625
22,NCT00740818,507,-4.2890625
22,NCT03888235,508,-4.2890625
22,NCT02712216,509,-4.29296875
22,NCT04704297,510,-4.29296875
22,NCT04320654,511,-4.296875
22,NCT01015417,512,-4.30078125
22,NCT00624845,513,-4.3046875
22,NCT00713843,514,-4.3046875
22,NCT01104727,515,-4.30859375
22,NCT00625053,516,-4.3125
22,NCT02652923,517,-4.31640625
22,NCT03393429,518,-4.31640625
22,NCT02136628,519,-4.31640625
22,NCT04141735,520,-4.32421875
22,NCT03948386,521,-4.32421875
22,NCT00110747,522,-4.328125
22,NCT01862614,523,-4.328125
22,NCT01266733,524,-4.328125
22,NCT03973983,525,-4.328125
22,NCT02985671,526,-4.33203125
22,NCT04334772,527,-4.3359375
22,NCT00134225,528,-4.3359375
22,NCT04234542,529,-4.33984375
22,NCT02487615,530,-4.34375
22,NCT04485078,531,-4.34375
22,NCT02463877,532,-4.34375
22,NCT02507674,533,-4.34765625
22,NCT04532775,534,-4.34765625
22,NCT02264795,535,-4.3515625
22,NCT03973788,536,-4.3515625
22,NCT03580044,537,-4.35546875
22,NCT04345211,538,-4.35546875
22,NCT02133326,539,-4.359375
22,NCT02511522,540,-4.36328125
22,NCT04591353,541,-4.37109375
22,NCT04747925,542,-4.37109375
22,NCT04661098,543,-4.3828125
22,NCT01861678,544,-4.38671875
22,NCT03068260,545,-4.390625
22,NCT04845334,546,-4.39453125
22,NCT02922322,547,-4.39453125
22,NCT03290521,548,-4.3984375
22,NCT03516240,549,-4.40234375
22,NCT02618694,550,-4.40234375
22,NCT03101020,551,-4.40234375
22,NCT02081456,552,-4.40625
22,NCT02380898,553,-4.40625
22,NCT01717794,554,-4.40625
22,NCT01868373,555,-4.41015625
22,NCT00471315,556,-4.41015625
22,NCT04113499,557,-4.41015625
22,NCT02397356,558,-4.41796875
