query_id,doc_id,rank_bge,bge_score
19,NCT02848781,12,-3.001953125
19,NCT00005202,13,-3.125
19,NCT04540354,14,-3.12890625
19,NCT00721032,15,-3.1328125
19,NCT04747353,16,-3.25
19,NCT04632394,17,-3.28515625
19,NCT04757688,18,-3.333984375
19,NCT00919373,19,-3.404296875
19,NCT04694079,20,-3.484375
19,NCT03437408,21,-3.486328125
19,NCT00000518,22,-3.568359375
19,NCT03658759,23,-3.6015625
19,NCT03588286,24,-3.685546875
19,NCT00617578,25,-3.6875
19,NCT01170416,26,-3.72265625
19,NCT02830360,27,-3.759765625
19,NCT00825435,28,-3.767578125
19,NCT03528616,29,-3.806640625
19,NCT04124237,30,-3.86328125
19,NCT04246450,31,-3.966796875
19,NCT01767220,32,-4.171875
19,NCT04765943,33,-4.203125
19,NCT00487279,34,-4.2265625
19,NCT02686307,35,-4.265625
19,NCT03903744,36,-4.2734375
19,NCT04392193,37,-4.3203125
19,NCT04140019,38,-4.4140625
19,NCT03974412,39,-4.53125
19,NCT02216760,40,-4.53125
19,NCT02614235,41,-4.6171875
19,NCT02009982,42,-4.62890625
19,NCT00000531,43,-4.6328125
19,NCT00382928,44,-4.63671875
19,NCT01271816,45,-4.8359375
19,NCT00708786,46,-4.86328125
19,NCT04609436,47,-4.88671875
19,NCT01576042,48,-4.92578125
19,NCT02954666,49,-4.9765625
19,NCT00729703,50,-5.015625
19,NCT04691089,51,-5.0234375
19,NCT04798768,52,-5.03515625
19,NCT02498964,53,-5.06640625
19,NCT04159454,54,-5.171875
19,NCT00096902,55,-5.17578125
19,NCT02683174,56,-5.234375
19,NCT03833843,57,-5.2421875
19,NCT02786940,58,-5.2734375
19,NCT00733590,59,-5.296875
19,NCT00434564,60,-5.34375
19,NCT03388905,61,-5.35546875
19,NCT02344277,62,-5.37890625
19,NCT02373306,63,-5.41796875
19,NCT03720639,64,-5.49609375
19,NCT00295204,65,-5.609375
19,NCT03876652,66,-5.6328125
19,NCT03531502,67,-5.703125
19,NCT03992677,68,-5.70703125
19,NCT04575376,69,-5.73046875
19,NCT01137513,70,-5.80859375
19,NCT04856267,71,-5.83203125
19,NCT02167412,72,-5.84375
19,NCT00187291,73,-5.8671875
19,NCT02433379,74,-6.01953125
19,NCT02360397,75,-6.0390625
19,NCT02018497,76,-6.07421875
19,NCT04041778,77,-6.09375
19,NCT03421834,78,-6.171875
19,NCT04264182,79,-6.3203125
19,NCT01747837,80,-6.3828125
19,NCT02522364,81,-6.390625
19,NCT04755101,82,-6.43359375
19,NCT00187187,83,-6.44921875
19,NCT04529941,84,-6.578125
19,NCT03635996,85,-6.59765625
19,NCT04463524,86,-6.61328125
19,NCT02347111,87,-6.703125
19,NCT04449523,88,-6.703125
19,NCT00753233,89,-6.76171875
19,NCT02874937,90,-6.7734375
19,NCT03753139,91,-6.9765625
19,NCT03464019,92,-6.98828125
19,NCT04530149,93,-7.125
19,NCT03539302,94,-7.26953125
19,NCT00236158,95,-7.38671875
19,NCT00668759,96,-7.38671875
19,NCT00647257,97,-7.51171875
19,NCT02249195,98,-7.765625
19,NCT02462941,99,-7.7734375
19,NCT00093860,100,-8.0390625
20,NCT03819140,1,-2.4140625
20,NCT00494208,2,-3.064453125
20,NCT04701034,3,-3.2734375
20,NCT04803526,4,-3.40234375
20,NCT00463450,5,-3.60546875
20,NCT00117000,6,-3.71484375
20,NCT03395756,7,-4.07421875
20,NCT02052479,8,-4.28125
20,NCT00922233,9,-4.30078125
20,NCT00171886,10,-4.359375
20,NCT00915954,11,-4.42578125
20,NCT02855294,12,-4.48046875
20,NCT00627796,13,-4.53515625
20,NCT00461149,14,-4.5625
20,NCT01122342,15,-4.640625
20,NCT00175305,16,-4.671875
20,NCT03710499,17,-4.6796875
20,NCT02905994,18,-4.73046875
20,NCT04447872,19,-4.73046875
20,NCT00182091,20,-4.7421875
20,NCT04233632,21,-4.7734375
20,NCT00690898,22,-4.87890625
20,NCT03042026,23,-4.99609375
20,NCT03008824,24,-5.0078125
20,NCT01309919,25,-5.01953125
20,NCT00001860,26,-5.109375
20,NCT02897622,27,-5.1640625
20,NCT03986021,28,-5.1796875
20,NCT03041701,29,-5.22265625
20,NCT00799214,30,-5.296875
20,NCT03455764,31,-5.30859375
20,NCT00921609,32,-5.3671875
20,NCT01029275,33,-5.40625
20,NCT02379728,34,-5.41796875
20,NCT02769962,35,-5.42578125
20,NCT03860987,36,-5.5078125
20,NCT00447499,37,-5.53515625
20,NCT04339140,38,-5.57421875
20,NCT04428671,39,-5.60546875
20,NCT02141490,40,-5.609375
20,NCT01553071,41,-5.640625
20,NCT02047136,42,-5.67578125
20,NCT02185456,43,-5.6796875
20,NCT01775501,44,-5.703125
20,NCT00678132,45,-5.71875
20,NCT03141359,46,-5.734375
20,NCT01204476,47,-5.73828125
20,NCT03422809,48,-5.765625
20,NCT01311102,49,-5.7890625
20,NCT02696889,50,-5.8046875
20,NCT01051726,51,-5.84765625
20,NCT00376064,52,-5.8671875
20,NCT04556461,53,-5.87890625
20,NCT00111384,54,-5.88671875
20,NCT03459469,55,-5.890625
20,NCT00342706,56,-5.91796875
20,NCT02496663,57,-5.9296875
20,NCT03057509,58,-5.9375
20,NCT03252028,59,-5.9453125
20,NCT02503709,60,-5.95703125
20,NCT03529955,61,-5.96484375
20,NCT01599975,62,-6.0
20,NCT03092518,63,-6.01953125
20,NCT04750928,64,-6.02734375
20,NCT02400359,65,-6.02734375
20,NCT04134117,66,-6.0390625
20,NCT03018288,67,-6.0390625
20,NCT04487886,68,-6.078125
20,NCT02429375,69,-6.08984375
20,NCT02429349,70,-6.09765625
20,NCT02411734,71,-6.16015625
20,NCT01253317,72,-6.1796875
20,NCT03331250,73,-6.234375
20,NCT04559620,74,-6.25390625
20,NCT02649439,75,-6.2734375
20,NCT03719430,76,-6.29296875
20,NCT01553318,77,-6.29296875
20,NCT04407182,78,-6.296875
20,NCT03641326,79,-6.30859375
20,NCT00667498,80,-6.3125
20,NCT02693535,81,-6.33203125
20,NCT01893047,82,-6.33984375
20,NCT00878826,83,-6.38671875
20,NCT01540682,84,-6.390625
20,NCT03139916,85,-6.4375
20,NCT03877302,86,-6.4453125
20,NCT04329715,87,-6.51953125
20,NCT03336203,88,-6.53515625
20,NCT00498719,89,-6.6171875
20,NCT00182078,90,-6.80078125
20,NCT02546193,91,-6.82421875
20,NCT03882034,92,-6.82421875
20,NCT02201095,93,-6.87890625
20,NCT02316249,94,-6.8984375
20,NCT03015324,95,-6.94140625
20,NCT03380715,96,-6.95703125
20,NCT00044174,97,-6.984375
20,NCT02569437,98,-7.00390625
20,NCT02414529,99,-7.01171875
20,NCT04206319,100,-7.05078125
21,NCT00863642,1,-1.1396484375
21,NCT04750044,2,-1.3046875
21,NCT01758549,3,-1.3935546875
21,NCT04753255,4,-2.29296875
21,NCT04743323,5,-2.638671875
21,NCT00112333,6,-2.7265625
21,NCT02266199,7,-2.7265625
21,NCT01777893,8,-3.203125
21,NCT01768546,9,-3.365234375
21,NCT02396446,10,-3.40234375
21,NCT02463487,11,-3.57421875
21,NCT01118988,12,-3.69921875
21,NCT00298545,13,-3.779296875
21,NCT02159625,14,-3.8125
21,NCT03151863,15,-3.814453125
21,NCT02163044,16,-3.91796875
21,NCT04643873,17,-3.919921875
21,NCT01878019,18,-3.994140625
21,NCT03888235,19,-4.0390625
21,NCT00878605,20,-4.1015625
21,NCT01597232,21,-4.125
21,NCT04237181,22,-4.2578125
21,NCT03576430,23,-4.265625
21,NCT04236843,24,-4.28125
21,NCT01047800,25,-4.3359375
21,NCT01638611,26,-4.33984375
21,NCT04056000,27,-4.3671875
21,NCT02653664,28,-4.38671875
21,NCT01345643,29,-4.4140625
21,NCT02897622,30,-4.41796875
21,NCT03670719,31,-4.49609375
21,NCT01896609,32,-4.578125
21,NCT04129931,33,-4.64453125
21,NCT03278158,34,-4.6796875
21,NCT04613973,35,-4.7421875
21,NCT01979471,36,-4.75
21,NCT04342520,37,-4.79296875
21,NCT04444986,38,-4.80078125
21,NCT02781701,39,-4.8046875
21,NCT04601207,40,-4.83203125
21,NCT01952834,41,-4.84375
21,NCT00373074,42,-4.84765625
21,NCT01335763,43,-4.87109375
21,NCT01775501,44,-4.87890625
21,NCT02016248,45,-4.8828125
21,NCT04851639,46,-4.8984375
21,NCT04406194,47,-4.91015625
21,NCT02533999,48,-4.91796875
21,NCT04651959,49,-4.9453125
21,NCT04407000,50,-4.96484375
21,NCT00865111,51,-4.984375
21,NCT00953420,52,-5.00390625
21,NCT00863941,53,-5.01953125
21,NCT04400682,54,-5.0625
21,NCT00865410,55,-5.0625
21,NCT01109849,56,-5.0703125
21,NCT03213717,57,-5.07421875
21,NCT01314339,58,-5.0859375
21,NCT03232112,59,-5.0859375
21,NCT00682994,60,-5.1015625
21,NCT03948386,61,-5.11328125
21,NCT02284334,62,-5.11328125
21,NCT01687751,63,-5.1171875
21,NCT00865371,64,-5.125
21,NCT03336203,65,-5.125
21,NCT00865462,66,-5.12890625
21,NCT01553318,67,-5.140625
21,NCT01314352,68,-5.171875
21,NCT02132507,69,-5.1796875
21,NCT00339469,70,-5.19140625
21,NCT03961997,71,-5.2109375
21,NCT03018808,72,-5.21484375
21,NCT01431586,73,-5.2265625
21,NCT04230577,74,-5.33984375
21,NCT01599975,75,-5.34375
21,NCT02414529,76,-5.3828125
21,NCT03412708,77,-5.4140625
21,NCT02168205,78,-5.45703125
21,NCT04024553,79,-5.47265625
21,NCT03149692,80,-5.51171875
21,NCT02709837,81,-5.5390625
21,NCT00775151,82,-5.546875
21,NCT00367627,83,-5.55078125
21,NCT04253275,84,-5.5703125
21,NCT00653393,85,-5.640625
21,NCT04411927,86,-5.67578125
21,NCT03400488,87,-5.75390625
21,NCT00775905,88,-5.77734375
21,NCT01402011,89,-5.796875
21,NCT04473872,90,-5.859375
21,NCT02856113,91,-5.94921875
21,NCT03357042,92,-5.97265625
21,NCT03617926,93,-6.11328125
21,NCT01160536,94,-6.2890625
21,NCT04003701,95,-6.6484375
21,NCT00092937,96,-6.65234375
21,NCT01907334,97,-6.73046875
21,NCT03001050,98,-7.16015625
21,NCT00005669,99,-7.44921875
21,NCT01599546,100,-7.70703125
22,NCT02497183,1,-0.68798828125
22,NCT03591419,2,-0.9248046875
22,NCT04618666,3,-1.0908203125
22,NCT02156947,4,-1.1630859375
22,NCT03570398,5,-1.3076171875
22,NCT03521011,6,-1.318359375
22,NCT00413855,7,-1.5
22,NCT01203566,8,-1.59765625
22,NCT01726751,9,-1.7197265625
22,NCT03234296,10,-1.728515625
22,NCT03236961,11,-1.7470703125
22,NCT01096927,12,-1.8017578125
22,NCT02533869,13,-1.955078125
22,NCT00135603,14,-1.9560546875
22,NCT00997516,15,-2.216796875
22,NCT02800785,16,-2.23828125
22,NCT03791229,17,-2.26953125
22,NCT01356641,18,-2.59375
22,NCT02789865,19,-2.681640625
22,NCT02731924,20,-2.703125
22,NCT04693156,21,-2.783203125
22,NCT01825863,22,-2.791015625
22,NCT01308554,23,-2.802734375
22,NCT04271826,24,-2.822265625
22,NCT04849403,25,-2.82421875
22,NCT03159754,26,-2.837890625
22,NCT00677989,27,-2.896484375
22,NCT03577912,28,-2.8984375
22,NCT00485251,29,-2.921875
22,NCT03146091,30,-2.96875
22,NCT03017716,31,-3.01953125
22,NCT01260064,32,-3.052734375
22,NCT03045107,33,-3.083984375
22,NCT03792802,34,-3.0859375
22,NCT04688463,35,-3.095703125
22,NCT02594774,36,-3.154296875
22,NCT03939884,37,-3.18359375
22,NCT01652170,38,-3.20703125
22,NCT04281251,39,-3.275390625
22,NCT03954561,40,-3.3046875
22,NCT03323489,41,-3.3125
22,NCT04606485,42,-3.341796875
22,NCT04382209,43,-3.34375
22,NCT01921634,44,-3.373046875
22,NCT04030741,45,-3.375
22,NCT04730752,46,-3.38671875
22,NCT03522207,47,-3.4453125
22,NCT03338465,48,-3.451171875
22,NCT03087565,49,-3.5
22,NCT04249479,50,-3.6015625
22,NCT04373447,51,-3.603515625
22,NCT03826446,52,-3.63671875
22,NCT01067937,53,-3.6640625
22,NCT03754387,54,-3.681640625
22,NCT00654212,55,-3.685546875
22,NCT02297711,56,-3.7421875
22,NCT02566837,57,-3.787109375
22,NCT02667860,58,-3.79296875
22,NCT03947372,59,-3.81640625
22,NCT00133835,60,-3.818359375
22,NCT04368611,61,-3.8828125
22,NCT04308265,62,-3.908203125
22,NCT03106467,63,-3.9375
22,NCT04519086,64,-3.95703125
22,NCT02624089,65,-3.95703125
22,NCT04329143,66,-3.962890625
22,NCT02625272,67,-3.98828125
22,NCT00472134,68,-4.03125
22,NCT00863642,69,-4.12109375
22,NCT02848820,70,-4.13671875
22,NCT02941640,71,-4.16015625
22,NCT02149797,72,-4.1640625
22,NCT02712216,73,-4.29296875
22,NCT00625053,74,-4.3125
22,NCT03973983,75,-4.328125
22,NCT03580044,76,-4.35546875
22,NCT02511522,77,-4.36328125
22,NCT04571827,78,-4.44140625
22,NCT01715220,79,-4.44921875
22,NCT03732365,80,-4.5234375
22,NCT03366246,81,-4.546875
22,NCT04437043,82,-4.5546875
22,NCT00733603,83,-4.65625
22,NCT01482546,84,-4.6796875
22,NCT01678365,85,-4.68359375
22,NCT01631448,86,-4.69140625
22,NCT01492790,87,-4.73828125
22,NCT01190280,88,-4.796875
22,NCT03819309,89,-4.796875
22,NCT03519152,90,-4.84375
22,NCT02836860,91,-4.91015625
22,NCT04242576,92,-5.046875
22,NCT03980717,93,-5.06640625
22,NCT03902262,94,-5.21484375
22,NCT01069900,95,-5.29296875
22,NCT00467350,96,-5.4921875
22,NCT04559906,97,-5.79296875
22,NCT01864473,98,-6.22265625
22,NCT01474382,99,-6.34375
22,NCT03675152,100,-6.46484375
23,NCT00318708,1,0.94091796875
23,NCT04264377,2,-0.138916015625
23,NCT04322422,3,-0.466064453125
23,NCT00495157,4,-0.56298828125
23,NCT01961154,5,-0.671875
23,NCT00175565,6,-1.005859375
23,NCT02218762,7,-1.29296875
23,NCT03237221,8,-1.341796875
23,NCT01576718,9,-1.4091796875
23,NCT00565266,10,-1.4931640625
23,NCT00187499,11,-1.6240234375
23,NCT02135718,12,-1.708984375
23,NCT01397201,13,-1.7607421875
23,NCT01397162,14,-1.9794921875
23,NCT01396278,15,-2.025390625
23,NCT00497237,16,-2.041015625
23,NCT03705325,17,-2.04296875
23,NCT02294279,18,-2.048828125
23,NCT02031640,19,-2.060546875
23,NCT01772368,20,-2.134765625
23,NCT04129931,21,-2.1875
23,NCT03676413,22,-2.197265625
23,NCT03788057,23,-2.20703125
23,NCT00452348,24,-2.2109375
23,NCT02181335,25,-2.212890625
23,NCT02233803,26,-2.21484375
23,NCT02924688,27,-2.22265625
23,NCT03299322,28,-2.22265625
23,NCT00784758,29,-2.236328125
23,NCT01296087,30,-2.25390625
23,NCT01978119,31,-2.291015625
23,NCT00278083,32,-2.3046875
23,NCT03835871,33,-2.37890625
23,NCT00603278,34,-2.37890625
23,NCT02175771,35,-2.380859375
23,NCT02502890,36,-2.388671875
23,NCT03387241,37,-2.396484375
23,NCT00603746,38,-2.3984375
23,NCT00655616,39,-2.400390625
23,NCT00555607,40,-2.40625
23,NCT01224691,41,-2.40625
23,NCT03207243,42,-2.4453125
23,NCT00398645,43,-2.447265625
23,NCT02141854,44,-2.451171875
23,NCT01634113,45,-2.482421875
23,NCT02301975,46,-2.486328125
23,NCT01978145,47,-2.513671875
23,NCT00214552,48,-2.525390625
23,NCT00296491,49,-2.54296875
23,NCT02703467,50,-2.544921875
23,NCT02113436,51,-2.60546875
23,NCT02730351,52,-2.607421875
23,NCT02257372,53,-2.7109375
23,NCT02040779,54,-2.71484375
23,NCT00784485,55,-2.71875
23,NCT00819676,56,-2.728515625
23,NCT02833480,57,-2.80078125
23,NCT00452699,58,-2.830078125
23,NCT02139644,59,-2.84765625
23,NCT01498679,60,-2.857421875
23,NCT01270958,61,-2.8671875
23,NCT02040766,62,-2.92578125
23,NCT01498653,63,-2.95703125
23,NCT00442117,64,-2.9765625
23,NCT00379288,65,-2.986328125
23,NCT03834012,66,-3.009765625
23,NCT01686633,67,-3.033203125
23,NCT01822899,68,-3.03515625
23,NCT02889809,69,-3.0390625
23,NCT00801853,70,-3.041015625
23,NCT02094937,71,-3.041015625
23,NCT00448851,72,-3.08203125
23,NCT02649478,73,-3.103515625
23,NCT03363191,74,-3.123046875
23,NCT02767973,75,-3.1328125
23,NCT01687283,76,-3.14453125
23,NCT02257385,77,-3.236328125
23,NCT01500525,78,-3.326171875
23,NCT01879410,79,-3.46484375
23,NCT01817764,80,-3.482421875
23,NCT00383240,81,-3.494140625
23,NCT02236611,82,-3.49609375
23,NCT00473460,83,-3.498046875
23,NCT00471809,84,-3.51171875
23,NCT03299673,85,-3.54296875
23,NCT00519636,86,-3.587890625
23,NCT00395304,87,-3.607421875
23,NCT02340520,88,-3.638671875
23,NCT00394329,89,-3.669921875
23,NCT00539006,90,-3.671875
23,NCT00381485,91,-3.740234375
23,NCT01899144,92,-3.748046875
23,NCT00634517,93,-3.892578125
23,NCT03292588,94,-3.98828125
23,NCT01653483,95,-4.046875
23,NCT01553318,96,-4.40625
23,NCT00839189,97,-4.40625
23,NCT03046433,98,-4.47265625
23,NCT01907334,99,-4.52734375
23,NCT02066129,100,-4.91015625
24,NCT03955484,1,4.1015625
24,NCT02808013,2,0.86328125
24,NCT02505919,3,0.525390625
24,NCT04807569,4,0.489501953125
24,NCT00431626,5,0.485107421875
24,NCT00687388,6,0.359130859375
24,NCT01604811,7,0.345458984375
24,NCT01457573,8,0.278076171875
24,NCT01661621,9,0.2462158203125
24,NCT03055624,10,0.004367828369140625
24,NCT03758222,11,-0.01983642578125
24,NCT03448510,12,-0.050933837890625
24,NCT02167009,13,-0.12890625
24,NCT03305861,14,-0.13623046875
24,NCT03264482,15,-0.400146484375
24,NCT00947882,16,-0.402587890625
24,NCT00743184,17,-0.583984375
24,NCT01260129,18,-0.83544921875
24,NCT02167919,19,-0.95166015625
24,NCT01789840,20,-0.9755859375
24,NCT02431754,21,-0.9931640625
24,NCT00709488,22,-1.021484375
24,NCT02786290,23,-1.1455078125
24,NCT03179228,24,-1.1494140625
24,NCT00939120,25,-1.1650390625
24,NCT01966614,26,-1.1728515625
24,NCT01967251,27,-1.2431640625
24,NCT01018511,28,-1.2734375
24,NCT00889707,29,-1.4228515625
24,NCT04309695,30,-1.4697265625
24,NCT02326454,31,-1.48828125
24,NCT00696761,32,-1.501953125
24,NCT03372096,33,-1.5625
24,NCT04161183,34,-1.615234375
24,NCT02410135,35,-1.6240234375
24,NCT02757768,36,-1.6494140625
24,NCT00540891,37,-2.095703125
24,NCT00435448,38,-2.15625
24,NCT00918034,39,-2.1796875
24,NCT03270384,40,-2.212890625
24,NCT00481689,41,-2.3046875
24,NCT00827814,42,-2.380859375
24,NCT03395522,43,-2.7109375
24,NCT03788967,44,-3.14453125
24,NCT01912339,45,-3.158203125
24,NCT04131907,46,-3.251953125
24,NCT01534793,47,-3.37890625
24,NCT01716104,48,-3.3828125
24,NCT01657409,49,-3.427734375
24,NCT00918983,50,-3.5390625
24,NCT03605745,51,-3.572265625
24,NCT00694551,52,-3.634765625
24,NCT00972309,53,-3.66015625
24,NCT02943070,54,-3.68359375
24,NCT01775488,55,-3.6953125
24,NCT02524236,56,-3.740234375
24,NCT03994263,57,-3.7421875
24,NCT01896973,58,-3.751953125
24,NCT03503721,59,-3.810546875
24,NCT03840811,60,-3.853515625
24,NCT00237536,61,-3.927734375
24,NCT00527488,62,-3.97265625
24,NCT02506465,63,-4.0390625
24,NCT00962390,64,-4.125
24,NCT00701779,65,-4.14453125
24,NCT04032067,66,-4.2578125
24,NCT00090103,67,-4.37890625
24,NCT02283684,68,-4.44921875
24,NCT03297398,69,-4.44921875
24,NCT03912558,70,-4.48828125
24,NCT03373006,71,-4.50390625
24,NCT04758247,72,-4.6171875
24,NCT02855892,73,-4.67578125
24,NCT03902080,74,-4.67578125
24,NCT01673490,75,-4.6875
24,NCT00004054,76,-4.765625
24,NCT02940392,77,-4.78515625
24,NCT02820155,78,-4.84765625
24,NCT01249222,79,-4.87890625
24,NCT02006303,80,-4.89453125
24,NCT00005072,81,-4.921875
24,NCT03014726,82,-5.06640625
24,NCT01294592,83,-5.10546875
24,NCT00002602,84,-5.12890625
24,NCT01411319,85,-5.21484375
24,NCT03423979,86,-5.2265625
24,NCT01931046,87,-5.37109375
24,NCT00381108,88,-5.41796875
24,NCT02004964,89,-5.578125
24,NCT03577236,90,-5.59375
24,NCT03246802,91,-5.625
24,NCT02058368,92,-5.78515625
24,NCT03042312,93,-5.91015625
24,NCT00603304,94,-5.91015625
24,NCT03784794,95,-5.91796875
24,NCT02145208,96,-6.046875
24,NCT01410565,97,-6.078125
24,NCT01469221,98,-6.15234375
24,NCT03595735,99,-6.1875
24,NCT03057314,100,-6.484375
25,NCT02701244,1,-2.86328125
25,NCT03878342,2,-3.259765625
25,NCT00128362,3,-3.453125
25,NCT02907918,4,-3.544921875
25,NCT01757327,5,-3.626953125
25,NCT04852887,6,-3.75
25,NCT04301375,7,-3.76171875
25,NCT01352091,8,-3.796875
25,NCT00581529,9,-3.8125
25,NCT04578106,10,-3.87890625
25,NCT04595565,11,-3.97265625
25,NCT02489617,12,-4.05078125
25,NCT03616626,13,-4.16015625
25,NCT01349322,14,-4.171875
25,NCT04084730,15,-4.19140625
25,NCT01670877,16,-4.21484375
25,NCT00902954,17,-4.21875
25,NCT01982448,18,-4.27734375
25,NCT02685332,19,-4.33984375
25,NCT00493649,20,-4.375
25,NCT04722718,21,-4.375
25,NCT04266249,22,-4.39453125
25,NCT02750826,23,-4.43359375
25,NCT01203839,24,-4.52734375
25,NCT03437837,25,-4.56640625
25,NCT03460067,26,-4.56640625
25,NCT02564848,27,-4.57421875
25,NCT00789581,28,-4.57421875
25,NCT03391388,29,-4.58984375
25,NCT03581136,30,-4.58984375
25,NCT02926911,31,-4.60546875
25,NCT01766297,32,-4.640625
25,NCT02441933,33,-4.66015625
25,NCT02515110,34,-4.67578125
25,NCT01853748,35,-4.68359375
25,NCT00016432,36,-4.70703125
25,NCT01818999,37,-4.72265625
25,NCT00103181,38,-4.73046875
25,NCT01953588,39,-4.73828125
25,NCT02926196,40,-4.73828125
25,NCT00374322,41,-4.74609375
25,NCT04040569,42,-4.77734375
25,NCT03647631,43,-4.7890625
25,NCT03940248,44,-4.80078125
25,NCT01839838,45,-4.8046875
25,NCT01082211,46,-4.80859375
25,NCT02876640,47,-4.8125
25,NCT02453737,48,-4.8125
25,NCT03505372,49,-4.8125
25,NCT01008150,50,-4.84765625
25,NCT00003830,51,-4.85546875
25,NCT01872975,52,-4.85546875
25,NCT00093795,53,-4.87890625
25,NCT01646346,54,-4.890625
25,NCT03812393,55,-4.89453125
25,NCT01901094,56,-4.92578125
25,NCT04425018,57,-4.9296875
25,NCT00130533,58,-4.9296875
25,NCT02700386,59,-4.93359375
25,NCT01278212,60,-4.95703125
25,NCT00493870,61,-4.9609375
25,NCT01245712,62,-5.015625
25,NCT00265759,63,-5.015625
25,NCT03437395,64,-5.03515625
25,NCT00004067,65,-5.0390625
25,NCT02954874,66,-5.046875
25,NCT00324259,67,-5.046875
25,NCT03281954,68,-5.05859375
25,NCT00087178,69,-5.05859375
25,NCT00050167,70,-5.06640625
25,NCT01272037,71,-5.08203125
25,NCT00382070,72,-5.12109375
25,NCT00009945,73,-5.15234375
25,NCT00952731,74,-5.15234375
25,NCT00325598,75,-5.1875
25,NCT01368263,76,-5.1875
25,NCT01674140,77,-5.19921875
25,NCT03587740,78,-5.20703125
25,NCT04046159,79,-5.21875
25,NCT04457596,80,-5.2265625
25,NCT00038402,81,-5.2578125
25,NCT02957968,82,-5.26171875
25,NCT00005970,83,-5.30078125
25,NCT04569747,84,-5.3203125
25,NCT03285412,85,-5.35546875
25,NCT01509963,86,-5.3828125
25,NCT00041119,87,-5.39453125
25,NCT00119262,88,-5.40625
25,NCT01697293,89,-5.46484375
25,NCT00925652,90,-5.46875
25,NCT01642771,91,-5.5078125
25,NCT00394251,92,-5.5234375
25,NCT04185311,93,-5.609375
25,NCT02131064,94,-5.62890625
25,NCT04313075,95,-5.66015625
25,NCT00433511,96,-5.6796875
25,NCT00882089,97,-5.6953125
25,NCT02141490,98,-5.84375
25,NCT04443348,99,-5.984375
25,NCT01009437,100,-5.99609375
26,NCT02146521,1,1.78125
26,NCT02682368,2,-1.279296875
26,NCT01373372,3,-1.7255859375
26,NCT02731924,4,-1.728515625
26,NCT01602575,5,-1.8037109375
26,NCT00863642,6,-2.12890625
26,NCT02806297,7,-2.30078125
26,NCT03323489,8,-2.427734375
26,NCT02156947,9,-2.58203125
26,NCT00274170,10,-2.6171875
26,NCT03981315,11,-2.62109375
26,NCT00161083,12,-2.908203125
26,NCT03591419,13,-2.970703125
26,NCT01190280,14,-2.99609375
26,NCT00738621,15,-3.001953125
26,NCT00413855,16,-3.03125
26,NCT02833103,17,-3.189453125
26,NCT03999333,18,-3.19140625
26,NCT04329143,19,-3.212890625
26,NCT04693156,20,-3.224609375
26,NCT04033822,21,-3.357421875
26,NCT02067520,22,-3.373046875
26,NCT04368611,23,-3.384765625
26,NCT01492790,24,-3.5078125
26,NCT04350346,25,-3.583984375
26,NCT02347280,26,-3.62890625
26,NCT04308265,27,-3.6328125
26,NCT00586313,28,-3.8359375
26,NCT00553059,29,-3.8515625
26,NCT02472509,30,-3.8828125
26,NCT04373447,31,-3.900390625
26,NCT01887184,32,-4.046875
26,NCT04688463,33,-4.12109375
26,NCT02590978,34,-4.34375
26,NCT03883464,35,-4.47265625
26,NCT02897622,36,-4.5
26,NCT01203566,37,-4.5
26,NCT00557453,38,-4.60546875
26,NCT01119833,39,-4.6640625
26,NCT03240081,40,-4.75
26,NCT04368195,41,-4.796875
26,NCT04324515,42,-4.8046875
26,NCT01472978,43,-4.8828125
26,NCT02950480,44,-4.8984375
26,NCT00733603,45,-4.9140625
26,NCT01715220,46,-4.94921875
26,NCT04461327,47,-4.95703125
26,NCT02776202,48,-4.98046875
26,NCT03948594,49,-4.98046875
26,NCT01485926,50,-5.2890625
26,NCT03176459,51,-5.3203125
26,NCT04030741,52,-5.4296875
26,NCT00682565,53,-5.4453125
26,NCT03613649,54,-5.4765625
26,NCT02069366,55,-5.51953125
26,NCT02743364,56,-5.59765625
26,NCT01553318,57,-5.6015625
26,NCT01311102,58,-5.62890625
26,NCT04134117,59,-5.62890625
26,NCT03404167,60,-5.65625
26,NCT01719705,61,-5.68359375
26,NCT04731961,62,-5.6953125
26,NCT02511522,63,-5.69921875
26,NCT03527186,64,-5.75390625
26,NCT02099006,65,-5.7578125
26,NCT04609709,66,-5.7890625
26,NCT03529955,67,-5.81640625
26,NCT03869788,68,-5.8359375
26,NCT04530149,69,-5.8515625
26,NCT03141359,70,-5.8828125
26,NCT02836860,71,-5.91796875
26,NCT02498964,72,-5.95703125
26,NCT04437043,73,-5.99609375
26,NCT02769962,74,-6.0078125
26,NCT03877302,75,-6.0546875
26,NCT03922490,76,-6.11328125
26,NCT03533322,77,-6.1484375
26,NCT04555499,78,-6.15625
26,NCT00468858,79,-6.234375
26,NCT00684242,80,-6.24609375
26,NCT04592549,81,-6.26171875
26,NCT02533999,82,-6.33203125
26,NCT02838394,83,-6.3359375
26,NCT00182078,84,-6.35546875
26,NCT03336203,85,-6.4140625
26,NCT03751423,86,-6.44921875
26,NCT03473639,87,-6.5390625
26,NCT01893047,88,-6.5859375
26,NCT00504010,89,-6.58984375
26,NCT00326443,90,-6.65234375
26,NCT00342706,91,-6.78515625
26,NCT01599975,92,-6.7890625
26,NCT00666380,93,-6.79296875
26,NCT04003701,94,-6.8125
