query_id,doc_id,rank_bm25,score_bm25
16,NCT04375917,11,316.7284308435057
16,NCT04572867,12,316.37031538203956
16,NCT04370990,13,316.1237699567601
16,NCT00461162,14,315.91833390214606
16,NCT00121901,15,315.7298431085781
16,NCT03891823,16,315.0623832539105
16,NCT03772626,17,314.6923575767645
16,NCT00557115,18,314.13592657766424
16,NCT00679549,19,313.93822226342024
16,NCT00586794,20,313.8689111990656
16,NCT00270387,21,313.7776852405026
16,NCT03662438,22,313.7258297121092
16,NCT03565471,23,313.6661216414214
16,NCT02267655,24,313.6521595833517
16,NCT01862536,25,313.49125889018325
16,NCT04581863,26,313.11280662183515
16,NCT00763867,27,312.67752582429324
16,NCT00848731,28,312.17478180030986
16,NCT03146741,29,311.9438233627754
16,NCT01116063,30,311.8342142832486
16,NCT03093961,31,311.30964435736695
16,NCT01354613,32,310.8698870528102
16,NCT01743001,33,309.9600730703853
16,NCT00846404,34,309.8217179783546
16,NCT04488120,35,309.59787225327597
16,NCT03904290,36,309.55189243933
16,NCT00352430,37,309.4475075087681
16,NCT01812460,38,309.033936402346
16,NCT03135860,39,308.6401417850435
16,NCT03775161,40,307.4308202158929
16,NCT00145938,41,307.1324889288444
16,NCT02648984,42,307.0544934294127
16,NCT02060487,43,307.0134834862783
16,NCT02632552,44,306.9970782209955
16,NCT02403908,45,306.8808370728567
16,NCT04646811,46,306.874304277431
16,NCT01940328,47,306.8108020101482
16,NCT04231760,48,306.63037199722976
16,NCT01179334,49,306.5236732459355
16,NCT00561223,50,306.28289933884525
16,NCT01628198,51,306.0107680077614
16,NCT04413643,52,305.83423132945177
16,NCT04531280,53,305.784080439152
16,NCT01261377,54,305.59028346246293
16,NCT04388683,55,305.2138351939503
16,NCT04801056,56,305.12640195022254
16,NCT04123730,57,304.9571946349239
16,NCT03030235,58,304.59275323682846
16,NCT04729933,59,304.57333907001293
16,NCT03647462,60,304.4401704937091
16,NCT03674541,61,304.36935766092563
16,NCT02053493,62,304.23168774242157
16,NCT04042168,63,304.15918539178716
16,NCT01735916,64,304.13465642782876
16,NCT02552485,65,303.91983062344474
16,NCT02035566,66,303.8842250657823
16,NCT01172184,67,303.70287435445886
16,NCT02965638,68,303.6598469584798
16,NCT00052026,69,303.50585362632523
16,NCT03867708,70,303.3569529448139
16,NCT01726049,71,303.33740062069654
16,NCT03431103,72,303.20822002126795
16,NCT03353064,73,303.20773797394827
16,NCT04232371,74,303.2034385289646
16,NCT02178566,75,303.13370285730576
16,NCT04163861,76,302.95585500539016
16,NCT00133679,77,302.9514884821117
16,NCT00023296,78,302.95055012844296
16,NCT02204774,79,302.9269236172019
16,NCT00159913,80,302.9120326929856
16,NCT01824290,81,302.3234228885775
16,NCT02514798,82,302.24376656253037
16,NCT01307722,83,302.1967454527178
16,NCT02652559,84,302.18766182453254
16,NCT00934128,85,302.11606161759295
16,NCT01494896,86,302.00278507209754
16,NCT01678144,87,301.8876531870384
16,NCT00998114,88,301.7769223590695
16,NCT03549052,89,301.7661273934207
16,NCT01332331,90,301.50936412969975
16,NCT04406961,91,301.3560657633879
16,NCT02754232,92,301.048149456592
16,NCT04148625,93,300.90988127707374
16,NCT00603213,94,300.7283498042504
16,NCT02060799,95,300.65621673171535
16,NCT01168609,96,300.2396144957961
16,NCT03221387,97,300.13808049009145
16,NCT01642407,98,299.8798864538482
16,NCT02126254,99,299.40812437415764
16,NCT04647383,100,299.3779344560407
17,NCT00064337,1,251.39393429067624
17,NCT00028886,2,250.92235109959603
17,NCT00116961,3,249.65227899850697
17,NCT00586014,4,249.64121875327794
17,NCT00182663,5,246.76639665411795
17,NCT00981708,6,246.21641400420435
17,NCT00792142,7,245.11737509458257
17,NCT00006251,8,242.98421924614993
17,NCT00002548,9,242.97699893325606
17,NCT00112827,10,242.90927287648177
17,NCT01055301,11,242.69691027435053
17,NCT00843310,12,241.31517101814086
17,NCT00378755,13,240.84628951104912
17,NCT00507416,14,240.65052792159892
17,NCT00723658,15,240.6022854104937
17,NCT00135200,16,239.71605620607207
17,NCT02112175,17,239.40590688777363
17,NCT00004088,18,239.02446160427743
17,NCT00040937,19,238.97486345722763
17,NCT00477971,20,238.05828258631297
17,NCT02506959,21,237.9264081157151
17,NCT00306813,22,237.78577586514805
17,NCT01264315,23,237.19353772281255
17,NCT00504101,24,236.8899991176292
17,NCT01605032,25,236.61863854598997
17,NCT02045017,26,236.15128509428465
17,NCT00007995,27,234.90732326365168
17,NCT02308280,28,234.61048801917363
17,NCT00948922,29,234.29120689770036
17,NCT00014235,30,234.26162482678404
17,NCT00083564,31,234.0769383006269
17,NCT00008229,32,233.96899894595467
17,NCT00790647,33,233.9455442419336
17,NCT01134484,34,233.8981671653695
17,NCT00564200,35,233.67943061275633
17,NCT02655458,36,233.1960468864769
17,NCT00670631,37,233.07483343730425
17,NCT00793572,38,233.0533084846801
17,NCT03100877,39,232.60762048804546
17,NCT01008462,40,232.58100079843987
17,NCT00358020,41,232.564993041723
17,NCT00002630,42,232.5215815692048
17,NCT01936090,43,232.33928342592003
17,NCT01114282,44,232.20259990580928
17,NCT01207765,45,232.16697469700736
17,NCT00892346,46,231.99140563051702
17,NCT00747877,47,231.46539811143867
17,NCT00602641,48,231.44649315977958
17,NCT01653418,49,231.2450142685835
17,NCT00406978,50,231.09053058813882
17,NCT03430011,51,230.89914670723002
17,NCT00003196,52,230.8681444291928
17,NCT01554852,53,230.5724478985536
17,NCT01063179,54,230.56273062701712
17,NCT02489500,55,230.3747092846533
17,NCT00720603,56,230.2934656431927
17,NCT02135406,57,230.1341348354103
17,NCT03417284,58,229.9745047464417
17,NCT01527032,59,229.6863996923598
17,NCT01050790,60,229.67006225752348
17,NCT01142232,61,229.6314519778234
17,NCT00536601,62,229.6070391314129
17,NCT04466475,63,229.53349837021338
17,NCT02145715,64,229.24379899638947
17,NCT01296503,65,229.10813965528786
17,NCT01849783,66,229.0219119322087
17,NCT00804947,67,228.89397402701275
17,NCT04483206,68,228.80095560587435
17,NCT02253316,69,228.75914453027704
17,NCT03030261,70,228.56859283229227
17,NCT03896737,71,228.0184189789243
17,NCT02353572,72,227.68736933825105
17,NCT02342782,73,227.3373564255555
17,NCT03143036,74,227.29570002606172
17,NCT01090921,75,227.25802598647624
17,NCT01484626,76,226.99081038456637
17,NCT00882895,77,226.97535153190813
17,NCT02545907,78,226.9077752181837
17,NCT00499577,79,226.80886074859455
17,NCT00706953,80,226.71384296501253
17,NCT01548573,81,226.5535830383338
17,NCT00045136,82,226.51379640992758
17,NCT00570180,83,226.39038553076983
17,NCT02155634,84,226.22674394824972
17,NCT00911859,85,225.86078226637105
17,NCT02728102,86,225.80040924449096
17,NCT02504359,87,225.76515456197174
17,NCT00003954,88,225.6706433774154
17,NCT01163357,89,225.6253655363369
17,NCT00334932,90,225.5702488040551
17,NCT03792620,91,225.51427016088073
17,NCT00083876,92,225.49887238828887
17,NCT03192397,93,225.41719287563012
17,NCT03695744,94,225.38518744532067
17,NCT01842308,95,225.1870446222623
17,NCT01954784,96,225.0427492321834
17,NCT00441168,97,224.99335872344864
17,NCT00619684,98,224.9830779676976
17,NCT02204553,99,224.6962163322512
17,NCT00799539,100,224.66301103909052
18,NCT02189291,1,347.9029173537382
18,NCT02634619,2,347.6061744710318
18,NCT04529369,3,345.45530905402694
18,NCT01733290,4,341.5679339531371
18,NCT03339076,5,341.3170363034074
18,NCT02717975,6,340.72591503380846
18,NCT03009968,7,331.5234869077098
18,NCT01597791,8,331.13191557370016
18,NCT01186237,9,330.5851313484788
18,NCT04147793,10,329.7922576818743
18,NCT02737241,11,329.133691964148
18,NCT03955484,12,328.90414025750516
18,NCT03141372,13,328.22353882139
18,NCT04307537,14,327.60211376444363
18,NCT01931605,15,326.6276481784614
18,NCT00169767,16,326.4606536999559
18,NCT03373773,17,325.44735391920426
18,NCT00564135,18,324.3404381070789
18,NCT03713411,19,324.31522712101093
18,NCT00804557,20,322.8652299783309
18,NCT04087642,21,321.95264946928796
18,NCT04070898,22,321.64164029237867
18,NCT02944825,23,321.41118944627357
18,NCT03061344,24,320.08866221113357
18,NCT00743184,25,319.7226637453243
18,NCT01771159,26,318.94035082786314
18,NCT02006303,27,318.32305341023897
18,NCT02400034,28,317.22339119134364
18,NCT03637582,29,316.89517697151064
18,NCT01011777,30,316.1335346741605
18,NCT01197248,31,315.95608165861637
18,NCT03991429,32,315.37002269062475
18,NCT04454970,33,315.0635058341892
18,NCT00924482,34,315.01775405766966
18,NCT02713633,35,315.0058904600585
18,NCT02823431,36,313.91588340299387
18,NCT00422708,37,313.900212607065
18,NCT02244294,38,313.67430860759526
18,NCT03014726,39,313.60013176361434
18,NCT03335865,40,313.35628695979926
18,NCT03499964,41,313.3479234947169
18,NCT03302936,42,313.2652528318179
18,NCT00872495,43,312.5095973377459
18,NCT02477241,44,311.9919577325067
18,NCT04595344,45,311.6118045567957
18,NCT00431626,46,311.3759110181016
18,NCT00252941,47,310.74062598885484
18,NCT03076762,48,309.7093876801456
18,NCT02977832,49,309.594695978828
18,NCT02193451,50,308.7143884532942
18,NCT02591381,51,308.55936502999407
18,NCT02551783,52,308.55773429931503
18,NCT02150083,53,308.06105571964525
18,NCT01812772,54,308.0120226972496
18,NCT04715971,55,307.8967198751164
18,NCT04209192,56,307.8381596010457
18,NCT03108079,57,307.321732874319
18,NCT01421719,58,307.27796532486065
18,NCT04763837,59,307.1447048500357
18,NCT00169754,60,307.03571671905377
18,NCT01619735,61,306.78776581347677
18,NCT03071211,62,306.48181340626866
18,NCT03314259,63,306.32150415619776
18,NCT04555343,64,306.2794529183928
18,NCT01896973,65,305.9955419261785
18,NCT03127280,66,305.33421419099164
18,NCT03428113,67,305.1931662402325
18,NCT02806167,68,304.82396182284043
18,NCT04359069,69,304.64371882959523
18,NCT03239951,70,304.60327680136885
18,NCT01494337,71,304.55237869407125
18,NCT04726748,72,304.4685405662866
18,NCT02016248,73,303.8266513555339
18,NCT03066999,74,303.7443926185747
18,NCT03673202,75,303.63031351834485
18,NCT03702777,76,303.51480378862686
18,NCT00628615,77,303.41310309382055
18,NCT04731961,78,303.3836746758248
18,NCT03498794,79,303.263362856569
18,NCT04846387,80,303.2054997829797
18,NCT03043222,81,303.0733189469505
18,NCT01275261,82,302.91221856793055
18,NCT04516434,83,302.85417540118976
18,NCT02687308,84,302.8172132397804
18,NCT03258658,85,302.5412141130448
18,NCT04688541,86,302.337204857318
18,NCT04339920,87,302.2572862250217
18,NCT01520441,88,302.1896546065834
18,NCT00994825,89,302.14699126578665
18,NCT00605319,90,302.11037830697256
18,NCT03479931,91,302.1013271420897
18,NCT02741531,92,302.0953486999017
18,NCT03163394,93,302.05100226006977
18,NCT01777269,94,301.7707654661796
18,NCT01800799,95,301.73088242274287
18,NCT02912624,96,301.58591246218333
18,NCT00839969,97,301.56685349897214
18,NCT03423979,98,301.2470059791832
18,NCT00194636,99,301.1273180438896
18,NCT02326454,100,300.98742498148147
19,NCT02683174,1,394.5140317378601
19,NCT04529941,2,390.45145833402785
19,NCT00187291,3,380.56721475216364
19,NCT02786940,4,375.3651094294983
19,NCT03876652,5,372.87959656489915
19,NCT04765943,6,372.84290095167455
19,NCT00000531,7,372.74687347610853
19,NCT03588286,8,372.0214190818287
19,NCT04533425,9,371.95504784704036
19,NCT02301390,10,371.75313155323335
19,NCT04124237,11,370.02643403324316
19,NCT03539302,12,369.3694774619863
19,NCT03903744,13,366.9433194950886
19,NCT04632394,14,366.62972481223295
19,NCT03974412,15,366.24508173834647
19,NCT00005202,16,364.4633120190796
19,NCT02344277,17,364.2877595073355
19,NCT00753233,18,363.30746106195966
19,NCT00382928,19,362.3389246572501
19,NCT00708786,20,362.1443797776979
19,NCT04162171,21,361.59326656668503
19,NCT02522364,22,361.01504914495666
19,NCT01137513,23,360.5711993397615
19,NCT04246450,24,360.4432625309531
19,NCT04757688,25,360.08164792614366
19,NCT00487279,26,359.8343960703577
19,NCT04463524,27,358.76045273365924
19,NCT04747353,28,358.3763699995967
19,NCT04856267,29,358.0774746290425
19,NCT00925522,30,357.62914876713484
19,NCT03635996,31,357.30585022082
19,NCT01747837,32,357.2125578370266
19,NCT03992677,33,356.7601837972926
19,NCT01767220,34,356.3046541127501
19,NCT02498964,35,355.88351059047125
19,NCT02018497,36,355.3157739331721
19,NCT00295204,37,354.7623721939696
19,NCT02848781,38,353.41433433583114
19,NCT04694079,39,353.1820711746325
19,NCT00617578,40,352.62716901268857
19,NCT00096902,41,352.1912683964001
19,NCT02373306,42,352.1743881519273
19,NCT03531502,43,351.7187981600592
19,NCT01170416,44,351.353502256582
19,NCT00825435,45,350.8526832175461
19,NCT04530149,46,350.710303049231
19,NCT00434564,47,350.25156835605964
19,NCT00236158,48,349.74868193719084
19,NCT04798768,49,349.57752259184366
19,NCT02874937,50,349.53196478569265
19,NCT03720639,51,349.4747646526661
19,NCT04755101,52,349.4292400297834
19,NCT00729703,53,349.3755301539899
19,NCT02433379,54,348.76561212877453
19,NCT02009982,55,348.75503078126604
19,NCT02614235,56,348.7362213971105
19,NCT04392193,57,348.53379279388184
19,NCT02830360,58,348.4584022297856
19,NCT02886273,59,348.2121801949667
19,NCT03528616,60,348.1041337056009
19,NCT04691089,61,348.01717419766555
19,NCT03464019,62,347.6236724068796
19,NCT02216760,63,347.48592042877186
19,NCT00733590,64,347.31741020333226
19,NCT03421834,65,347.1570899847929
19,NCT02462941,66,346.76259786434406
19,NCT04609436,67,346.72139140791757
19,NCT01576042,68,346.7131496481663
19,NCT00000518,69,346.398038321934
19,NCT03753139,70,346.341869720875
19,NCT00647257,71,345.98531688911834
19,NCT03388905,72,345.48369825721335
19,NCT00517023,73,345.46213855466726
19,NCT04540354,74,345.15030630984916
19,NCT04264182,75,345.0410306515383
19,NCT00919373,76,344.94124536752696
19,NCT02360397,77,344.5495136173881
19,NCT01271816,78,344.49605258555863
19,NCT04140019,79,344.2565378402044
19,NCT00721032,80,344.0660987045023
19,NCT04575376,81,344.0028770149027
19,NCT01114269,82,343.5637624147968
19,NCT03833843,83,343.46832018167925
19,NCT02954666,84,343.1660805973853
19,NCT04159454,85,343.0903068704947
19,NCT02347111,86,342.795861625567
19,NCT00668759,87,342.7050042740573
19,NCT00187187,88,342.68742099580936
19,NCT04041778,89,342.644590588736
19,NCT02686307,90,342.6428595085597
19,NCT03437408,91,342.57797574211537
19,NCT03658759,92,342.39304899825197
19,NCT00093860,93,342.2263870034413
19,NCT02249195,94,342.0009789458418
19,NCT02167412,95,341.9223827800684
19,NCT01084239,96,341.80759215788134
19,NCT04449523,97,341.11198242829505
19,NCT03583320,98,340.97624112556457
19,NCT03779165,99,340.96188954976475
19,NCT04595942,100,340.83573515564285
20,NCT00915954,1,357.07387848318456
20,NCT03042026,2,351.6346391568999
20,NCT01893047,3,350.872848637908
20,NCT00461149,4,350.5067137782686
20,NCT00690898,5,349.4634066149368
20,NCT02769962,6,349.0847022949866
20,NCT00922233,7,347.8144516376847
20,NCT00171886,8,347.11122646916886
20,NCT00463450,9,345.96345240771564
20,NCT00494208,10,345.6716669932345
20,NCT00182078,11,344.7939114339652
20,NCT03860987,12,344.4308623868345
20,NCT02379728,13,344.1940175288595
20,NCT03422809,14,344.1900817675142
20,NCT02414529,15,344.10131085537546
20,NCT00667498,16,342.7588714025946
20,NCT02201095,17,342.6930351504559
20,NCT03336203,18,342.6017034620561
20,NCT02052479,19,342.5200247716179
20,NCT01311102,20,342.05209983215195
20,NCT00627796,21,341.9869193415225
20,NCT03986021,22,341.5072837846378
20,NCT00799214,23,340.27310490973633
20,NCT03057509,24,340.09135104876066
20,NCT04447872,25,340.0621327023763
20,NCT02429375,26,339.9972047262921
20,NCT00117000,27,339.9966089531824
20,NCT04803526,28,339.9649237639191
20,NCT03252028,29,339.89274631263766
20,NCT03877302,30,339.82941360590377
20,NCT02400359,31,339.29834307282033
20,NCT03092518,32,339.08021389333766
20,NCT03018288,33,338.77357142996556
20,NCT00342706,34,338.68746261258065
20,NCT01051726,35,338.68542303915456
20,NCT03529955,36,338.6696279252538
20,NCT03641326,37,338.65329965945097
20,NCT00111384,38,338.55265578043884
20,NCT00001860,39,338.35582120576703
20,NCT01599975,40,337.7023117544364
20,NCT03819140,41,337.6714131654956
20,NCT02316249,42,337.243346629048
20,NCT04559620,43,337.19884091346114
20,NCT04206319,44,336.98822549532275
20,NCT01553071,45,336.91937942204447
20,NCT02855294,46,336.8571422420196
20,NCT02693535,47,336.34368941162313
20,NCT00175305,48,336.28587263441125
20,NCT02546193,49,336.1418573901293
20,NCT02047136,50,335.9490825016015
20,NCT02897622,51,335.901017204661
20,NCT02185456,52,335.43453953174276
20,NCT00182091,53,334.84189864445653
20,NCT00921609,54,334.6885783967231
20,NCT01204476,55,334.54927802828956
20,NCT04750928,56,334.4064648706322
20,NCT04701034,57,334.3706241907609
20,NCT04428671,58,334.3611440425661
20,NCT02141490,59,334.35062218613405
20,NCT00447499,60,334.09581161778976
20,NCT04407182,61,333.9622041821573
20,NCT03008824,62,333.941734593908
20,NCT02649439,63,333.83388938444654
20,NCT04233632,64,333.82544326853514
20,NCT03041701,65,333.57354226855034
20,NCT02411734,66,333.5638570557699
20,NCT03141359,67,333.45429729521635
20,NCT01122342,68,333.28835856804375
20,NCT01540682,69,333.20436556190214
20,NCT02429349,70,333.18873206286577
20,NCT04134117,71,332.9304942149216
20,NCT03459469,72,332.65902074373855
20,NCT04487886,73,332.51348017975926
20,NCT00678132,74,332.4381871640368
20,NCT04339140,75,332.37596095018625
20,NCT04329715,76,332.2280730060462
20,NCT03139916,77,332.20005545426756
20,NCT02503709,78,332.1469456983638
20,NCT00498719,79,332.07795695674014
20,NCT00878826,80,331.92352630198945
20,NCT03710499,81,331.8317003912113
20,NCT01775501,82,331.5306682685227
20,NCT03015324,83,331.4634364088567
20,NCT03395756,84,331.4085050093589
20,NCT03380715,85,331.40159493157864
20,NCT02696889,86,331.18055857063734
20,NCT02496663,87,331.08103436631825
20,NCT03882034,88,330.9988503507635
20,NCT00044174,89,330.7991268525223
20,NCT01253317,90,330.7921741508481
20,NCT04556461,91,330.75790446751364
20,NCT03719430,92,330.72907800668685
20,NCT02905994,93,330.72775608467737
20,NCT02569437,94,330.68481890696717
20,NCT01553318,95,330.6661550322119
20,NCT01029275,96,330.5685036901656
20,NCT01309919,97,330.45787988809445
20,NCT00376064,98,330.42716804622285
20,NCT03331250,99,330.3968687973258
20,NCT03455764,100,330.2722268699978
21,NCT01878019,1,290.0138735545824
21,NCT03018808,2,288.0777521444013
21,NCT01160536,3,287.6057395621377
21,NCT04753255,4,287.3580441253444
21,NCT01952834,5,286.5897360825268
21,NCT01402011,6,285.6666690228368
21,NCT00865111,7,285.647579939707
21,NCT01345643,8,285.5714618386983
21,NCT00112333,9,284.9220484531456
21,NCT03670719,10,284.75463222039735
21,NCT00298545,11,284.02326063237706
21,NCT03948386,12,283.86057883821394
21,NCT01907334,13,283.7192457959492
21,NCT00865462,14,283.387741830668
21,NCT00865371,15,283.1438152953617
21,NCT04129931,16,282.60779379253427
21,NCT01896609,17,282.5194593293318
21,NCT01553318,18,281.9228322856517
21,NCT00863941,19,281.58924905232243
21,NCT04342520,20,281.58518446408124
21,NCT00865410,21,281.29933367079377
21,NCT01118988,22,281.24032074927806
21,NCT01768546,23,280.96304017011835
21,NCT01597232,24,280.94610610354766
21,NCT02284334,25,280.8063048687458
21,NCT00005669,26,279.7662364518447
21,NCT04613973,27,279.7314977430986
21,NCT01335763,28,279.59065307661206
21,NCT03336203,29,279.2365009021677
21,NCT03151863,30,279.2130920480262
21,NCT02414529,31,279.1795561239202
21,NCT01638611,32,279.15014965309575
21,NCT00373074,33,278.82364945808024
21,NCT03149692,34,278.7696746158076
21,NCT04444986,35,278.5682719779608
21,NCT01599546,36,278.5422106874699
21,NCT04236843,37,278.5390439593251
21,NCT04400682,38,277.97376623202064
21,NCT04407000,39,277.8959334470305
21,NCT04651959,40,277.8959334470305
21,NCT01758549,41,277.7197641625326
21,NCT01775501,42,277.43940845037736
21,NCT04851639,43,277.01578193279084
21,NCT03617926,44,276.7974569301235
21,NCT02132507,45,276.6708570558031
21,NCT03213717,46,276.659560802041
21,NCT02897622,47,276.63828727161
21,NCT00653393,48,276.6342250069158
21,NCT01979471,49,276.4977148943822
21,NCT03001050,50,276.30740195552136
21,NCT02856113,51,276.277904086086
21,NCT04473872,52,276.22582359817756
21,NCT01431586,53,276.21920918141353
21,NCT03961997,54,276.1566594650966
21,NCT04411927,55,275.94609718978205
21,NCT01047800,56,275.92189657422074
21,NCT00953420,57,275.6744301588138
21,NCT04237181,58,275.64247363288865
21,NCT02653664,59,275.4215405701649
21,NCT04406194,60,275.33506515018627
21,NCT02016248,61,275.3326132556307
21,NCT04750044,62,275.21287801032184
21,NCT04253275,63,275.12790060344577
21,NCT02396446,64,274.9952689442097
21,NCT00092937,65,274.9790647066006
21,NCT04601207,66,274.73014860158884
21,NCT03278158,67,274.4136804519461
21,NCT03888235,68,274.3248460406969
21,NCT03576430,69,274.2861299424668
21,NCT00878605,70,274.13397633565273
21,NCT00367627,71,274.0490265219397
21,NCT03232112,72,273.8325801747577
21,NCT04003701,73,273.74320684478187
21,NCT02168205,74,273.65590164230844
21,NCT04230577,75,273.5997443606095
21,NCT00339469,76,273.59475348095674
21,NCT03412708,77,273.47169736911206
21,NCT02463487,78,273.4688784339874
21,NCT02533999,79,273.45746754811756
21,NCT04643873,80,273.43679828604604
21,NCT04056000,81,273.40537471236553
21,NCT01599975,82,273.3882464711538
21,NCT03400488,83,273.3693678715062
21,NCT03357042,84,273.0594021047861
21,NCT01109849,85,273.05677964709434
21,NCT00863642,86,273.0213116346221
21,NCT02709837,87,272.9547006219251
21,NCT02266199,88,272.9411593455249
21,NCT04024553,89,272.8605908382819
21,NCT00775905,90,272.4463526701114
21,NCT01687751,91,272.43264049726673
21,NCT02159625,92,272.3840545925769
21,NCT01777893,93,272.34448618251923
21,NCT01314352,94,272.31327519640234
21,NCT01314339,95,272.2961943678368
21,NCT00775151,96,272.19188442244945
21,NCT00682994,97,271.8491866785179
21,NCT02163044,98,271.79756653224166
21,NCT04743323,99,271.5825238284975
21,NCT02781701,100,271.5758355206163
22,NCT04688463,1,434.65130404054327
22,NCT01203566,2,414.09172150868716
22,NCT03106467,3,385.77172178114205
22,NCT03591419,4,383.1995607622994
22,NCT01678365,5,381.6238075060108
22,NCT02156947,6,379.14687294420435
22,NCT03902262,7,376.6466395675924
22,NCT03826446,8,370.9866932629216
22,NCT00413855,9,370.78256245519236
22,NCT02848820,10,367.6453245292492
22,NCT00997516,11,363.4156507422982
22,NCT04281251,12,361.65071809651215
22,NCT01652170,13,361.48600265622036
22,NCT02497183,14,360.94113451647706
22,NCT00677989,15,359.96590621601183
22,NCT04030741,16,358.92362427080013
22,NCT03791229,17,358.17983324591194
22,NCT03159754,18,355.59506283622795
22,NCT01921634,19,353.8647038728872
22,NCT03570398,20,353.31361609314007
22,NCT03947372,21,353.09925811230215
22,NCT01356641,22,352.9685905781739
22,NCT02511522,23,352.54324096934386
22,NCT03146091,24,349.3493606889886
22,NCT03234296,25,349.292284974503
22,NCT00654212,26,347.91603920656496
22,NCT02731924,27,347.08942723218655
22,NCT04437043,28,345.7979318465383
22,NCT03939884,29,345.4093446999058
22,NCT00863642,30,344.75716916191334
22,NCT02624089,31,343.9936865640997
22,NCT04618666,32,343.6896524006471
22,NCT04693156,33,343.15365638450794
22,NCT01096927,34,342.5618601295153
22,NCT02712216,35,342.1583149447727
22,NCT01492790,36,341.4629688286912
22,NCT03519152,37,340.2999305157318
22,NCT04271826,38,339.95463850369816
22,NCT03236961,39,339.83788342405086
22,NCT01825863,40,339.26495944656
22,NCT00135603,41,339.2508951328377
22,NCT01067937,42,338.8129466170415
22,NCT03580044,43,338.50738888143144
22,NCT03732365,44,338.0923023983358
22,NCT04849403,45,337.94161259065817
22,NCT04606485,46,337.9414144119982
22,NCT02667860,47,337.5351369745021
22,NCT03754387,48,337.4271595581946
22,NCT00733603,49,337.27564987957993
22,NCT04308265,50,336.87211486643685
22,NCT01474382,51,336.6804908721927
22,NCT02789865,52,336.6669108236638
22,NCT04368611,53,336.44330380548234
22,NCT02800785,54,336.1838017710488
22,NCT02836860,55,336.1418242166839
22,NCT00625053,56,336.14099899182384
22,NCT04571827,57,336.0301339552328
22,NCT04373447,58,335.7251993794403
22,NCT03087565,59,335.43832177999735
22,NCT01715220,60,335.43672791458255
22,NCT02533869,61,335.3164494978295
22,NCT01069900,62,335.1759839570518
22,NCT02625272,63,334.7945101021868
22,NCT02566837,64,334.71412023526926
22,NCT03954561,65,334.5062858735616
22,NCT01260064,66,334.28491656933426
22,NCT01482546,67,334.15822347630683
22,NCT04242576,68,333.94146464877605
22,NCT00467350,69,333.9147392105187
22,NCT03045107,70,333.74859510453456
22,NCT03522207,71,333.7474056254079
22,NCT01726751,72,333.72000225670587
22,NCT03577912,73,333.714787532456
22,NCT01631448,74,333.69653252009914
22,NCT03819309,75,333.67544488838183
22,NCT01308554,76,333.6239851392661
22,NCT02594774,77,333.5371335373758
22,NCT03338465,78,333.45522103578577
22,NCT03980717,79,333.415527317584
22,NCT00485251,80,333.1483887341768
22,NCT02297711,81,333.0448506922982
22,NCT03792802,82,332.85420522055944
22,NCT04382209,83,332.84646651671625
22,NCT03323489,84,332.772685421034
22,NCT02149797,85,332.29528796312417
22,NCT04730752,86,332.2717580189192
22,NCT04559906,87,332.1848071860424
22,NCT03366246,88,332.04437466717604
22,NCT03017716,89,331.99302745310143
22,NCT02941640,90,331.9521017692733
22,NCT03521011,91,331.8567761024506
22,NCT01190280,92,331.8032502113268
22,NCT00472134,93,331.617380618746
22,NCT04249479,94,331.23119956193455
22,NCT01864473,95,331.1486492704114
22,NCT04329143,96,330.9915963081414
22,NCT03675152,97,330.8544379183986
22,NCT03973983,98,330.81163039273605
22,NCT00133835,99,330.7335097881925
22,NCT04519086,100,330.5654721929868
23,NCT02730351,1,451.7378214864622
23,NCT01634113,2,447.07640388273904
23,NCT00784485,3,445.5003587858727
23,NCT02040766,4,443.9363860186181
23,NCT01907334,5,443.57429241096816
23,NCT02094937,6,441.00763628659047
23,NCT00395304,7,440.7671046260632
23,NCT01500525,8,440.064750746102
23,NCT00471809,9,439.7496842557435
23,NCT00394329,10,439.1819843225941
23,NCT02301975,11,438.2444726337684
23,NCT03788057,12,438.2275959688644
23,NCT00819676,13,438.0856423220231
23,NCT02181335,14,438.012801100281
23,NCT04129931,15,433.5169229769529
23,NCT04322422,16,433.305783052748
23,NCT03046433,17,432.74385103955683
23,NCT00452348,18,432.41306920257165
23,NCT02175771,19,430.0445691648695
23,NCT00452699,20,427.93915224676994
23,NCT03292588,21,427.8985976131324
23,NCT02502890,22,427.5703764963838
23,NCT02113436,23,427.3898999047072
23,NCT01553318,24,426.4667556217873
23,NCT00214552,25,425.58843199896654
23,NCT01498653,26,425.5768696193701
23,NCT01576718,27,424.8274588633678
23,NCT00381485,28,423.8616249957393
23,NCT02294279,29,422.72889412620435
23,NCT02040779,30,422.54282669981563
23,NCT02139644,31,422.1906695149936
23,NCT00495157,32,421.54015181704705
23,NCT04264377,33,420.87420710543665
23,NCT01498679,34,420.6501092710863
23,NCT01978119,35,420.44612709846365
23,NCT01397201,36,420.40904534054476
23,NCT02257372,37,420.2164200098972
23,NCT02066129,38,419.9556101912706
23,NCT00565266,39,419.86463341688085
23,NCT02340520,40,419.3735121475835
23,NCT01879410,41,419.29981897660275
23,NCT02218762,42,418.9607512729718
23,NCT00383240,43,418.6780572471483
23,NCT02141854,44,418.3402245738535
23,NCT01899144,45,418.32362745475183
23,NCT03237221,46,418.1490881967983
23,NCT02031640,47,417.3213769459718
